County Name,Year,Income Per Capita($)
"Langlade, WI",2017,"42,067"
"Lincoln, WI",2017,"43,826"
"Manitowoc, WI",2017,"46,174"
"Marathon, WI",2017,"47,965"
"Marinette, WI",2017,"42,214"
"Marquette, WI",2017,"39,504"
"Menominee, WI*",2017,"29,065"
"Milwaukee, WI",2017,"45,338"
"Monroe, WI",2017,"40,214"
"Oconto, WI",2017,"44,284"
"Oneida, WI",2017,"49,310"
"Outagamie, WI",2017,"49,360"
"Ozaukee, WI",2017,"79,764"
"Pepin, WI",2017,"46,734"
"Pierce, WI",2017,"44,273"
"Polk, WI",2017,"44,972"
"Portage, WI",2017,"44,020"
"Price, WI",2017,"44,184"
"Racine, WI",2017,"47,419"
"Richland, WI",2017,"41,440"
"Rock, WI",2017,"42,189"
"Rusk, WI",2017,"42,647"
"St. Croix, WI",2017,"53,225"
"Sauk, WI",2017,"46,414"
"Sawyer, WI",2017,"43,696"
"Shawano, WI*",2017,"40,847"
"Sheboygan, WI",2017,"50,722"
"Taylor, WI",2017,"37,910"
"Trempealeau, WI",2017,"42,695"
"Vernon, WI",2017,"38,791"
"Vilas, WI",2017,"51,640"
"Walworth, WI",2017,"47,760"
"Washburn, WI",2017,"45,460"
"Washington, WI",2017,"55,813"
"Waukesha, WI",2017,"69,085"
"Waupaca, WI",2017,"43,732"
"Waushara, WI",2017,"39,273"
"Winnebago, WI",2017,"46,131"
"Wood, WI",2017,"44,776"
"Albany, WY",2017,"39,627"
"Big Horn, WY",2017,"35,627"
"Campbell, WY",2017,"49,502"
"Carbon, WY",2017,"53,844"
"Converse, WY",2017,"50,044"
"Crook, WY",2017,"43,572"
"Fremont, WY",2017,"41,232"
"Goshen, WY",2017,"41,256"
"Hot Springs, WY",2017,"49,984"
"Johnson, WY",2017,"48,287"
"Laramie, WY",2017,"49,746"
"Lincoln, WY",2017,"39,981"
"Natrona, WY",2017,"62,751"
"Niobrara, WY",2017,"46,768"
"Park, WY",2017,"51,543"
"Platte, WY",2017,"47,044"
"Sheridan, WY",2017,"54,470"
"Sublette, WY",2017,"49,372"
"Sweetwater, WY",2017,"50,354"
"Teton, WY",2017,"227,753"
"Uinta, WY",2017,"38,154"
"Washakie, WY",2017,"44,930"
"Weston, WY",2017,"42,816"
"Autauga, AL",2018,"41,618"
"Baldwin, AL",2018,"45,596"
"Barbour, AL",2018,"35,199"
"Bibb, AL",2018,"30,254"
"Blount, AL",2018,"34,976"
"Bullock, AL",2018,"28,797"
"Butler, AL",2018,"36,450"
"Calhoun, AL",2018,"37,120"
"Chambers, AL",2018,"33,859"
"Cherokee, AL",2018,"35,505"
"Chilton, AL",2018,"34,798"
"Choctaw, AL",2018,"39,280"
"Clarke, AL",2018,"36,361"
"Clay, AL",2018,"33,530"
"Cleburne, AL",2018,"36,159"
"Coffee, AL",2018,"43,094"
"Colbert, AL",2018,"38,378"
"Conecuh, AL",2018,"32,656"
"Coosa, AL",2018,"31,328"
"Covington, AL",2018,"35,651"
"Crenshaw, AL",2018,"36,645"
"Cullman, AL",2018,"39,607"
"Dale, AL",2018,"36,613"
"Dallas, AL",2018,"36,026"
"DeKalb, AL",2018,"31,916"
"Elmore, AL",2018,"42,269"
"Escambia, AL",2018,"32,996"
"Etowah, AL",2018,"36,918"
"Fayette, AL",2018,"34,966"
"Franklin, AL",2018,"34,318"
"Geneva, AL",2018,"35,192"
"Greene, AL",2018,"32,359"
"Hale, AL",2018,"36,585"
"Henry, AL",2018,"40,360"
"Houston, AL",2018,"42,398"
"Jackson, AL",2018,"36,567"
"Jefferson, AL",2018,"54,730"
"Lamar, AL",2018,"33,496"
"Lauderdale, AL",2018,"37,151"
"Lawrence, AL",2018,"34,125"
"Lee, AL",2018,"38,036"
"Limestone, AL",2018,"42,546"
"Lowndes, AL",2018,"38,991"
"Macon, AL",2018,"32,919"
"Madison, AL",2018,"51,445"
"Marengo, AL",2018,"39,801"
"Marion, AL",2018,"33,264"
"Marshall, AL",2018,"36,044"
"Mobile, AL",2018,"38,243"
"Monroe, AL",2018,"33,456"
"Montgomery, AL",2018,"43,688"
"Morgan, AL",2018,"39,991"
"Perry, AL",2018,"30,535"
"Pickens, AL",2018,"32,551"
"Pike, AL",2018,"37,359"
"Randolph, AL",2018,"32,411"
"Russell, AL",2018,"33,104"
"St. Clair, AL",2018,"38,569"
"Shelby, AL",2018,"54,369"
"Sumter, AL",2018,"31,664"
"Talladega, AL",2018,"34,718"
"Tallapoosa, AL",2018,"40,696"
"Tuscaloosa, AL",2018,"38,822"
"Walker, AL",2018,"40,197"
"Washington, AL",2018,"36,323"
"Wilcox, AL",2018,"32,215"
"Winston, AL",2018,"35,430"
"Aleutians East Borough, AK*",2018,"56,676"
"Aleutians West Census Area, AK*",2018,"54,385"
"Anchorage Municipality, AK",2018,"66,510"
"Bethel Census Area, AK*",2018,"43,500"
"Bristol Bay Borough, AK",2018,"143,575"
"Denali Borough, AK*",2018,"82,919"
"Dillingham Census Area, AK*",2018,"59,621"
"Fairbanks North Star Borough, AK",2018,"56,606"
"Haines Borough, AK",2018,"67,059"
"Hoonah-Angoon Census Area, AK*",2018,"61,752"
"Juneau City and Borough, AK",2018,"68,145"
"Kenai Peninsula Borough, AK",2018,"52,015"
"Ketchikan Gateway Borough, AK*",2018,"67,602"
"Kodiak Island Borough, AK",2018,"63,938"
"Kusilvak Census Area, AK*",2018,"30,099"
"Lake and Peninsula Borough, AK*",2018,"65,414"
"Matanuska-Susitna Borough, AK",2018,"45,897"
"Nome Census Area, AK*",2018,"51,378"
"North Slope Borough, AK",2018,"83,489"
"Northwest Arctic Borough, AK",2018,"47,854"
"Petersburg Borough, AK*",2018,"69,995"
"Prince of Wales-Hyder Census Area, AK*",2018,"43,707"
"Sitka City and Borough, AK",2018,"71,972"
"Skagway Municipality, AK*",2018,"81,471"
"Southeast Fairbanks Census Area, AK*",2018,"49,398"
"Valdez-Cordova Census Area, AK*",2018,"62,307"
"Wrangell City and Borough, AK*",2018,"47,658"
"Yakutat City and Borough, AK*",2018,"58,937"
"Yukon-Koyukuk Census Area, AK*",2018,"59,010"
"Apache, AZ",2018,"34,355"
"Cochise, AZ",2018,"40,308"
"Coconino, AZ",2018,"48,129"
"Gila, AZ",2018,"40,267"
"Graham, AZ",2018,"31,597"
"Greenlee, AZ",2018,"39,855"
"La Paz, AZ*",2018,"30,948"
"Maricopa, AZ",2018,"47,694"
"Mohave, AZ",2018,"33,148"
"Navajo, AZ",2018,"32,165"
"Pima, AZ",2018,"44,028"
"Pinal, AZ",2018,"30,644"
"Santa Cruz, AZ",2018,"39,057"
"Yavapai, AZ",2018,"40,312"
"Yuma, AZ*",2018,"35,682"
"Arkansas, AR",2018,"45,290"
"Ashley, AR",2018,"34,813"
"Baxter, AR",2018,"37,106"
"Benton, AR",2018,"88,890"
"Boone, AR",2018,"36,089"
"Bradley, AR",2018,"39,491"
"Calhoun, AR",2018,"34,426"
"Carroll, AR",2018,"33,690"
"Chicot, AR",2018,"36,293"
"Clark, AR",2018,"36,314"
"Clay, AR",2018,"34,149"
"Cleburne, AR",2018,"38,307"
"Cleveland, AR",2018,"40,344"
"Columbia, AR",2018,"38,749"
"Conway, AR",2018,"38,191"
"Craighead, AR",2018,"37,531"
"Crawford, AR",2018,"32,952"
"Crittenden, AR",2018,"36,978"
"Cross, AR",2018,"35,949"
"Dallas, AR",2018,"34,645"
"Desha, AR",2018,"37,828"
"Drew, AR",2018,"37,148"
"Faulkner, AR",2018,"37,598"
"Franklin, AR",2018,"34,275"
"Fulton, AR",2018,"28,994"
"Garland, AR",2018,"40,004"
"Grant, AR",2018,"38,201"
"Greene, AR",2018,"34,895"
"Hempstead, AR",2018,"32,515"
"Hot Spring, AR",2018,"30,580"
"Howard, AR",2018,"35,292"
"Independence, AR",2018,"35,086"
"Izard, AR",2018,"30,608"
"Jackson, AR",2018,"35,880"
"Jefferson, AR",2018,"35,356"
"Johnson, AR",2018,"28,970"
"Lafayette, AR",2018,"36,292"
"Lawrence, AR",2018,"35,126"
"Lee, AR",2018,"27,619"
"Lincoln, AR",2018,"27,002"
"Little River, AR",2018,"34,086"
"Logan, AR",2018,"34,490"
"Lonoke, AR",2018,"38,764"
"Madison, AR",2018,"35,496"
"Marion, AR",2018,"30,743"
"Miller, AR",2018,"33,401"
"Mississippi, AR",2018,"31,428"
"Monroe, AR",2018,"32,651"
"Montgomery, AR",2018,"30,834"
"Nevada, AR",2018,"34,180"
"Newton, AR",2018,"28,808"
"Ouachita, AR",2018,"36,907"
"Perry, AR",2018,"34,877"
"Phillips, AR",2018,"31,128"
"Pike, AR",2018,"33,113"
"Poinsett, AR",2018,"32,315"
"Polk, AR",2018,"30,751"
"Pope, AR",2018,"35,261"
"Prairie, AR",2018,"35,935"
"Pulaski, AR",2018,"51,185"
"Randolph, AR",2018,"33,486"
"St. Francis, AR",2018,"27,948"
"Saline, AR",2018,"41,397"
"Scott, AR",2018,"31,401"
"Searcy, AR",2018,"28,511"
"Sebastian, AR",2018,"42,110"
"Sevier, AR",2018,"31,436"
"Sharp, AR",2018,"32,012"
"Stone, AR",2018,"31,086"
"Union, AR",2018,"46,474"
"Van Buren, AR",2018,"31,176"
"Washington, AR",2018,"40,247"
"White, AR",2018,"35,445"
"Woodruff, AR",2018,"37,545"
"Yell, AR",2018,"33,320"
"Alameda, CA",2018,"76,644"
"Alpine, CA",2018,"73,307"
"Amador, CA",2018,"44,793"
"Butte, CA",2018,"44,346"
"Calaveras, CA",2018,"49,893"
"Colusa, CA",2018,"49,094"
"Contra Costa, CA",2018,"82,506"
"Del Norte, CA",2018,"37,268"
"El Dorado, CA",2018,"67,464"
"Fresno, CA",2018,"43,084"
"Glenn, CA",2018,"48,613"
"Humboldt, CA",2018,"48,739"
"Imperial, CA",2018,"36,974"
"Inyo, CA",2018,"61,358"
"Kern, CA",2018,"39,703"
"Kings, CA",2018,"35,306"
"Lake, CA",2018,"43,185"
"Lassen, CA",2018,"37,844"
"Los Angeles, CA",2018,"62,224"
"Madera, CA",2018,"39,897"
"Marin, CA",2018,"134,275"
"Mariposa, CA",2018,"53,143"
"Mendocino, CA",2018,"50,150"
"Merced, CA",2018,"38,519"
"Modoc, CA",2018,"44,822"
"Mono, CA",2018,"51,325"
"Monterey, CA",2018,"56,193"
"Napa, CA",2018,"74,984"
"Nevada, CA",2018,"61,799"
"Orange, CA",2018,"69,268"
"Placer, CA",2018,"66,700"
"Plumas, CA",2018,"53,599"
"Riverside, CA",2018,"40,637"
"Sacramento, CA",2018,"52,544"
"San Benito, CA",2018,"53,822"
"San Bernardino, CA",2018,"40,316"
"San Diego, CA",2018,"61,386"
"San Francisco, CA",2018,"130,696"
"San Joaquin, CA",2018,"44,995"
"San Luis Obispo, CA",2018,"58,491"
"San Mateo, CA",2018,"126,392"
"Santa Barbara, CA",2018,"62,690"
"Santa Clara, CA",2018,"107,877"
"Santa Cruz, CA",2018,"69,355"
"Shasta, CA",2018,"46,582"
"Sierra, CA",2018,"46,615"
"Siskiyou, CA",2018,"45,065"
"Solano, CA",2018,"51,664"
"Sonoma, CA",2018,"64,501"
"Stanislaus, CA",2018,"44,120"
"Sutter, CA",2018,"44,535"
"Tehama, CA",2018,"42,483"
"Trinity, CA",2018,"40,640"
"Tulare, CA",2018,"40,420"
"Tuolumne, CA",2018,"47,838"
"Ventura, CA",2018,"61,712"
"Yolo, CA",2018,"54,118"
"Yuba, CA",2018,"40,929"
"Adams, CO*",2018,"43,315"
"Alamosa, CO",2018,"37,351"
"Arapahoe, CO",2018,"60,180"
"Archuleta, CO",2018,"41,947"
"Baca, CO",2018,"40,968"
"Bent, CO",2018,"27,574"
"Boulder, CO*",2018,"73,394"
"Broomfield, CO*",2018,"66,410"
"Chaffee, CO",2018,"46,998"
"Cheyenne, CO",2018,"56,699"
"Clear Creek, CO",2018,"61,300"
"Conejos, CO",2018,"36,894"
"Costilla, CO",2018,"34,282"
"Crowley, CO",2018,"19,141"
"Custer, CO",2018,"41,681"
"Delta, CO",2018,"38,855"
"Denver, CO",2018,"79,849"
"Dolores, CO",2018,"34,935"
"Douglas, CO",2018,"73,662"
"Eagle, CO",2018,"78,152"
"Elbert, CO",2018,"57,334"
"El Paso, CO",2018,"48,467"
"Fremont, CO",2018,"35,435"
"Garfield, CO",2018,"59,653"
"Gilpin, CO",2018,"48,128"
"Grand, CO",2018,"49,845"
"Gunnison, CO",2018,"47,149"
"Hinsdale, CO",2018,"50,698"
"Huerfano, CO",2018,"42,459"
"Jackson, CO",2018,"49,723"
"Jefferson, CO*",2018,"63,536"
"Kiowa, CO",2018,"50,117"
"Kit Carson, CO",2018,"37,274"
"Lake, CO",2018,"37,106"
"La Plata, CO",2018,"55,807"
"Larimer, CO",2018,"54,188"
"Las Animas, CO",2018,"40,765"
"Lincoln, CO",2018,"28,828"
"Logan, CO",2018,"48,161"
"Mesa, CO",2018,"44,935"
"Mineral, CO",2018,"71,095"
"Moffat, CO",2018,"42,130"
"Montezuma, CO",2018,"42,998"
"Montrose, CO",2018,"39,930"
"Morgan, CO",2018,"45,685"
"Otero, CO",2018,"38,190"
"Ouray, CO",2018,"59,639"
"Park, CO",2018,"45,113"
"Phillips, CO",2018,"44,399"
"Pitkin, CO",2018,"149,207"
"Prowers, CO",2018,"42,259"
"Pueblo, CO",2018,"39,511"
"Rio Blanco, CO",2018,"46,809"
"Rio Grande, CO",2018,"46,717"
"Routt, CO",2018,"83,702"
"Saguache, CO",2018,"30,172"
"San Juan, CO",2018,"44,029"
"San Miguel, CO",2018,"85,432"
"Sedgwick, CO",2018,"49,004"
"Summit, CO",2018,"67,763"
"Teller, CO",2018,"49,197"
"Washington, CO",2018,"44,687"
"Weld, CO*",2018,"46,172"
"Yuma, CO",2018,"50,364"
"Fairfield, CT",2018,"120,630"
"Hartford, CT",2018,"64,853"
"Litchfield, CT",2018,"64,949"
"Middlesex, CT",2018,"68,673"
"New Haven, CT",2018,"56,650"
"New London, CT",2018,"59,264"
"Tolland, CT",2018,"56,614"
"Windham, CT",2018,"47,264"
"Kent, DE",2018,"42,023"
"New Castle, DE",2018,"56,745"
"Sussex, DE",2018,"50,333"
"District of Columbia, DC",2018,"82,005"
"Alachua, FL",2018,"44,390"
"Baker, FL",2018,"32,313"
"Bay, FL",2018,"43,231"
"Bradford, FL",2018,"33,557"
"Brevard, FL",2018,"45,425"
"Broward, FL",2018,"50,269"
"Calhoun, FL",2018,"26,873"
"Charlotte, FL",2018,"41,564"
"Citrus, FL",2018,"37,920"
"Clay, FL",2018,"42,909"
"Collier, FL",2018,"92,686"
"Columbia, FL",2018,"35,074"
"DeSoto, FL",2018,"23,610"
"Dixie, FL",2018,"27,956"
"Duval, FL",2018,"46,174"
"Escambia, FL",2018,"42,537"
"Flagler, FL",2018,"46,220"
"Franklin, FL",2018,"35,988"
"Gadsden, FL",2018,"35,139"
"Gilchrist, FL",2018,"33,774"
"Glades, FL",2018,"24,467"
"Gulf, FL",2018,"35,701"
"Hamilton, FL",2018,"26,016"
"Hardee, FL",2018,"28,285"
"Hendry, FL",2018,"31,071"
"Hernando, FL",2018,"36,878"
"Highlands, FL",2018,"33,453"
"Hillsborough, FL",2018,"47,000"
"Holmes, FL",2018,"30,468"
"Indian River, FL",2018,"76,059"
"Jackson, FL",2018,"32,106"
"Jefferson, FL",2018,"40,736"
"Lafayette, FL",2018,"24,148"
"Lake, FL",2018,"42,190"
"Lee, FL",2018,"51,266"
"Leon, FL",2018,"44,482"
"Levy, FL",2018,"35,204"
"Liberty, FL",2018,"23,582"
"Madison, FL",2018,"31,675"
"Manatee, FL",2018,"47,378"
"Marion, FL",2018,"36,997"
"Martin, FL",2018,"83,873"
"Miami-Dade, FL",2018,"50,022"
"Monroe, FL",2018,"92,119"
"Nassau, FL",2018,"57,877"
"Okaloosa, FL",2018,"48,875"
"Okeechobee, FL",2018,"30,661"
"Orange, FL",2018,"44,647"
"Osceola, FL",2018,"33,346"
"Palm Beach, FL",2018,"79,760"
"Pasco, FL",2018,"40,313"
"Pinellas, FL",2018,"53,455"
"Polk, FL",2018,"35,463"
"Putnam, FL",2018,"31,773"
"St. Johns, FL",2018,"68,149"
"St. Lucie, FL",2018,"39,374"
"Santa Rosa, FL",2018,"44,527"
"Sarasota, FL",2018,"64,868"
"Seminole, FL",2018,"49,049"
"Sumter, FL",2018,"46,100"
"Suwannee, FL",2018,"33,068"
"Taylor, FL",2018,"30,346"
"Union, FL",2018,"22,227"
"Volusia, FL",2018,"42,374"
"Wakulla, FL",2018,"37,026"
"Walton, FL",2018,"59,728"
"Washington, FL",2018,"29,414"
"Appling, GA",2018,"33,268"
"Atkinson, GA",2018,"30,511"
"Bacon, GA",2018,"33,080"
"Baker, GA",2018,"38,666"
"Baldwin, GA",2018,"33,203"
"Banks, GA",2018,"36,276"
"Barrow, GA",2018,"36,898"
"Bartow, GA",2018,"38,298"
"Ben Hill, GA",2018,"31,436"
"Berrien, GA",2018,"31,535"
"Bibb, GA",2018,"41,709"
"Bleckley, GA",2018,"33,672"
"Brantley, GA",2018,"27,413"
"Brooks, GA",2018,"34,944"
"Bryan, GA",2018,"52,456"
"Bulloch, GA",2018,"32,382"
"Burke, GA",2018,"35,524"
"Butts, GA",2018,"34,297"
"Calhoun, GA",2018,"24,638"
"Camden, GA",2018,"36,113"
"Candler, GA",2018,"31,385"
"Carroll, GA",2018,"38,571"
"Catoosa, GA",2018,"35,158"
"Charlton, GA",2018,"24,976"
"Chatham, GA",2018,"47,563"
"Chattahoochee, GA",2018,"31,115"
"Chattooga, GA",2018,"30,946"
"Cherokee, GA",2018,"51,137"
"Clarke, GA",2018,"33,970"
"Clay, GA",2018,"31,520"
"Clayton, GA",2018,"28,020"
"Clinch, GA",2018,"37,548"
"Cobb, GA",2018,"57,162"
"Coffee, GA",2018,"32,644"
"Colquitt, GA",2018,"32,526"
"Columbia, GA",2018,"49,473"
"Cook, GA",2018,"32,524"
"Coweta, GA",2018,"46,438"
"Crawford, GA",2018,"33,784"
"Crisp, GA",2018,"32,540"
"Dade, GA",2018,"35,640"
"Dawson, GA",2018,"45,201"
"Decatur, GA",2018,"36,150"
"DeKalb, GA",2018,"50,871"
"Dodge, GA",2018,"30,682"
"Dooly, GA",2018,"28,297"
"Dougherty, GA",2018,"34,744"
"Douglas, GA",2018,"35,230"
"Early, GA",2018,"38,945"
"Echols, GA",2018,"27,880"
"Effingham, GA",2018,"41,942"
"Elbert, GA",2018,"35,448"
"Emanuel, GA",2018,"32,187"
"Evans, GA",2018,"35,212"
"Fannin, GA",2018,"35,727"
"Fayette, GA",2018,"63,515"
"Floyd, GA",2018,"38,524"
"Forsyth, GA",2018,"62,580"
"Franklin, GA",2018,"36,672"
"Fulton, GA",2018,"84,386"
"Gilmer, GA",2018,"35,419"
"Glascock, GA",2018,"33,931"
"Glynn, GA",2018,"46,073"
"Gordon, GA",2018,"36,947"
"Grady, GA",2018,"34,899"
"Greene, GA",2018,"55,396"
"Gwinnett, GA",2018,"41,458"
"Habersham, GA",2018,"33,925"
"Hall, GA",2018,"43,701"
"Hancock, GA",2018,"29,917"
"Haralson, GA",2018,"36,508"
"Harris, GA",2018,"47,469"
"Hart, GA",2018,"38,125"
"Heard, GA",2018,"31,144"
"Henry, GA",2018,"39,184"
"Houston, GA",2018,"42,625"
"Irwin, GA",2018,"32,824"
"Jackson, GA",2018,"42,211"
"Jasper, GA",2018,"40,606"
"Jeff Davis, GA",2018,"29,943"
"Jefferson, GA",2018,"34,034"
"Jenkins, GA",2018,"29,250"
"Johnson, GA",2018,"26,195"
"Jones, GA",2018,"37,618"
"Lamar, GA",2018,"33,079"
"Lanier, GA",2018,"27,561"
"Laurens, GA",2018,"37,372"
"Lee, GA",2018,"47,258"
"Liberty, GA",2018,"35,805"
"Lincoln, GA",2018,"37,333"
"Long, GA",2018,"27,071"
"Lowndes, GA",2018,"37,443"
"Lumpkin, GA",2018,"37,427"
"McDuffie, GA",2018,"36,982"
"McIntosh, GA",2018,"29,519"
"Macon, GA",2018,"31,028"
"Madison, GA",2018,"36,557"
"Marion, GA",2018,"29,333"
"Meriwether, GA",2018,"34,847"
"Miller, GA",2018,"40,826"
"Mitchell, GA",2018,"35,069"
"Monroe, GA",2018,"44,790"
"Montgomery, GA",2018,"29,408"
"Morgan, GA",2018,"50,541"
"Murray, GA",2018,"29,968"
"Muscogee, GA",2018,"44,149"
"Newton, GA",2018,"33,750"
"Oconee, GA",2018,"66,740"
"Oglethorpe, GA",2018,"37,709"
"Paulding, GA",2018,"37,727"
"Peach, GA",2018,"38,066"
"Pickens, GA",2018,"47,887"
"Pierce, GA",2018,"36,065"
"Pike, GA",2018,"39,851"
"Polk, GA",2018,"32,368"
"Pulaski, GA",2018,"30,358"
"Putnam, GA",2018,"41,839"
"Quitman, GA",2018,"30,902"
"Rabun, GA",2018,"41,128"
"Randolph, GA",2018,"33,238"
"Richmond, GA",2018,"38,196"
"Rockdale, GA",2018,"35,244"
"Schley, GA",2018,"30,931"
"Screven, GA",2018,"35,010"
"Seminole, GA",2018,"40,217"
"Spalding, GA",2018,"34,772"
"Stephens, GA",2018,"38,915"
"Stewart, GA",2018,"22,771"
"Sumter, GA",2018,"35,847"
"Talbot, GA",2018,"34,504"
"Taliaferro, GA",2018,"33,927"
"Tattnall, GA",2018,"28,406"
"Taylor, GA",2018,"30,141"
"Telfair, GA",2018,"20,923"
"Terrell, GA",2018,"40,325"
"Thomas, GA",2018,"44,355"
"Tift, GA",2018,"37,805"
"Toombs, GA",2018,"35,517"
"Towns, GA",2018,"37,858"
"Treutlen, GA",2018,"30,119"
"Troup, GA",2018,"36,476"
"Turner, GA",2018,"34,396"
"Twiggs, GA",2018,"39,530"
"Union, GA",2018,"36,581"
"Upson, GA",2018,"35,133"
"Walker, GA",2018,"32,826"
"Walton, GA",2018,"40,458"
"Ware, GA",2018,"33,906"
"Warren, GA",2018,"34,598"
"Washington, GA",2018,"35,296"
"Wayne, GA",2018,"31,954"
"Webster, GA",2018,"33,109"
"Wheeler, GA",2018,"19,631"
"White, GA",2018,"34,961"
"Whitfield, GA",2018,"38,752"
"Wilcox, GA",2018,"26,712"
"Wilkes, GA",2018,"39,472"
"Wilkinson, GA",2018,"35,204"
"Worth, GA",2018,"34,380"
"Hawaii, HI",2018,"42,449"
"Honolulu, HI",2018,"59,608"
"Kauai, HI",2018,"49,416"
"Maui + Kalawao, HI*",2018,"49,040"
"Ada, ID",2018,"52,958"
"Adams, ID",2018,"37,452"
"Bannock, ID",2018,"38,160"
"Bear Lake, ID",2018,"38,493"
"Benewah, ID",2018,"37,383"
"Bingham, ID",2018,"36,335"
"Blaine, ID",2018,"113,780"
"Boise, ID",2018,"43,392"
"Bonner, ID",2018,"41,209"
"Bonneville, ID",2018,"48,287"
"Boundary, ID",2018,"36,934"
"Butte, ID",2018,"38,961"
"Camas, ID",2018,"38,600"
"Canyon, ID",2018,"32,680"
"Caribou, ID",2018,"39,146"
"Cassia, ID",2018,"45,220"
"Clark, ID",2018,"39,408"
"Clearwater, ID",2018,"34,506"
"Custer, ID",2018,"43,185"
"Elmore, ID",2018,"36,855"
"Franklin, ID",2018,"36,064"
"Fremont (includes Yellowstone Park), ID",2018,"36,908"
"Gem, ID",2018,"37,796"
"Gooding, ID",2018,"52,875"
"Idaho, ID",2018,"35,122"
"Jefferson, ID",2018,"34,900"
"Jerome, ID",2018,"38,184"
"Kootenai, ID",2018,"44,987"
"Latah, ID",2018,"41,341"
"Lemhi, ID",2018,"41,565"
"Lewis, ID",2018,"47,267"
"Lincoln, ID",2018,"34,821"
"Madison, ID",2018,"26,407"
"Minidoka, ID",2018,"38,159"
"Nez Perce, ID",2018,"44,397"
"Oneida, ID",2018,"35,234"
"Owyhee, ID",2018,"33,372"
"Payette, ID",2018,"38,933"
"Power, ID",2018,"36,667"
"Shoshone, ID",2018,"35,537"
"Teton, ID",2018,"39,858"
"Twin Falls, ID",2018,"39,623"
"Valley, ID",2018,"49,630"
"Washington, ID",2018,"36,225"
"Adams, IL",2018,"46,886"
"Alexander, IL",2018,"34,713"
"Bond, IL",2018,"37,653"
"Boone, IL",2018,"47,437"
"Brown, IL",2018,"35,166"
"Bureau, IL",2018,"43,931"
"Calhoun, IL",2018,"42,511"
"Carroll, IL",2018,"42,399"
"Cass, IL",2018,"42,649"
"Champaign, IL",2018,"45,328"
"Christian, IL",2018,"41,724"
"Clark, IL",2018,"43,012"
"Clay, IL",2018,"40,351"
"Clinton, IL",2018,"48,253"
"Coles, IL",2018,"40,995"
"Cook, IL",2018,"62,205"
"Crawford, IL",2018,"48,332"
"Cumberland, IL",2018,"43,778"
"DeKalb, IL",2018,"40,929"
"De Witt, IL",2018,"47,205"
"Douglas, IL",2018,"51,537"
"DuPage, IL",2018,"72,889"
"Edgar, IL",2018,"42,184"
"Edwards, IL",2018,"40,331"
"Effingham, IL",2018,"50,599"
"Fayette, IL",2018,"35,456"
"Ford, IL",2018,"52,879"
"Franklin, IL",2018,"37,355"
"Fulton, IL",2018,"38,361"
"Gallatin, IL",2018,"44,602"
"Greene, IL",2018,"36,912"
"Grundy, IL",2018,"51,657"
"Hamilton, IL",2018,"43,349"
"Hancock, IL",2018,"46,081"
"Hardin, IL",2018,"37,155"
"Henderson, IL",2018,"41,951"
"Henry, IL",2018,"45,072"
"Iroquois, IL",2018,"43,258"
"Jackson, IL",2018,"37,284"
"Jasper, IL",2018,"45,961"
"Jefferson, IL",2018,"39,581"
"Jersey, IL",2018,"41,522"
"Jo Daviess, IL",2018,"49,061"
"Johnson, IL",2018,"35,956"
"Kane, IL",2018,"51,333"
"Kankakee, IL",2018,"41,290"
"Kendall, IL",2018,"49,033"
"Knox, IL",2018,"39,471"
"Lake, IL",2018,"78,559"
"LaSalle, IL",2018,"44,632"
"Lawrence, IL",2018,"29,911"
"Lee, IL",2018,"41,788"
"Livingston, IL",2018,"44,775"
"Logan, IL",2018,"38,339"
"McDonough, IL",2018,"38,692"
"McHenry, IL",2018,"55,720"
"McLean, IL",2018,"49,180"
"Macon, IL",2018,"48,214"
"Macoupin, IL",2018,"41,607"
"Madison, IL",2018,"46,890"
"Marion, IL",2018,"43,059"
"Marshall, IL",2018,"46,015"
"Mason, IL",2018,"42,510"
"Massac, IL",2018,"38,360"
"Menard, IL",2018,"47,233"
"Mercer, IL",2018,"45,046"
"Monroe, IL",2018,"58,686"
"Montgomery, IL",2018,"37,717"
"Morgan, IL",2018,"41,359"
"Moultrie, IL",2018,"62,718"
"Ogle, IL",2018,"46,755"
"Peoria, IL",2018,"51,135"
"Perry, IL",2018,"38,369"
"Piatt, IL",2018,"54,258"
"Pike, IL",2018,"42,768"
"Pope, IL",2018,"30,306"
"Pulaski, IL",2018,"36,146"
"Putnam, IL",2018,"58,869"
"Randolph, IL",2018,"36,905"
"Richland, IL",2018,"42,555"
"Rock Island, IL",2018,"44,802"
"St. Clair, IL",2018,"45,061"
"Saline, IL",2018,"39,687"
"Sangamon, IL",2018,"48,891"
"Schuyler, IL",2018,"44,200"
"Scott, IL",2018,"42,720"
"Shelby, IL",2018,"41,512"
"Stark, IL",2018,"42,877"
"Stephenson, IL",2018,"42,722"
"Tazewell, IL",2018,"47,862"
"Union, IL",2018,"42,760"
"Vermilion, IL",2018,"39,481"
"Wabash, IL",2018,"43,571"
"Warren, IL",2018,"41,274"
"Washington, IL",2018,"51,144"
"Wayne, IL",2018,"41,164"
"White, IL",2018,"49,605"
"Whiteside, IL",2018,"44,016"
"Will, IL",2018,"52,953"
"Williamson, IL",2018,"44,509"
