County Name,Year,GDP($K)
"Baylor, TX",2016,"139,980.00"
"Bee, TX",2016,"801,098.00"
"Bell, TX",2016,"15,404,529.00"
"Bexar, TX",2016,"100,065,354.00"
"Blanco, TX",2016,"315,797.00"
"Borden, TX",2016,"223,986.00"
"Bosque, TX",2016,"631,643.00"
"Bowie, TX",2016,"3,933,817.00"
"Brazoria, TX",2016,"15,617,336.00"
"Brazos, TX",2016,"9,261,453.00"
"Brewster, TX",2016,"373,499.00"
"Briscoe, TX",2016,"93,263.00"
"Brooks, TX",2016,"266,481.00"
"Brown, TX",2016,"1,352,266.00"
"Burleson, TX",2016,"676,959.00"
"Burnet, TX",2016,"1,391,016.00"
"Caldwell, TX",2016,"793,397.00"
"Calhoun, TX",2016,"2,076,610.00"
"Callahan, TX",2016,"252,571.00"
"Cameron, TX",2016,"10,549,651.00"
"Camp, TX",2016,"396,357.00"
"Carson, TX",2016,"813,999.00"
"Cass, TX",2016,"766,862.00"
"Castro, TX",2016,"449,688.00"
"Chambers, TX",2016,"2,024,294.00"
"Cherokee, TX",2016,"1,503,742.00"
"Childress, TX",2016,"219,699.00"
"Clay, TX",2016,"206,364.00"
"Cochran, TX",2016,"211,477.00"
"Coke, TX",2016,"107,843.00"
"Coleman, TX",2016,"216,078.00"
"Collin, TX",2016,"56,719,481.00"
"Collingsworth, TX",2016,"96,789.00"
"Colorado, TX",2016,"776,795.00"
"Comal, TX",2016,"5,484,605.00"
"Comanche, TX",2016,"395,095.00"
"Concho, TX",2016,"94,206.00"
"Cooke, TX",2016,"2,537,326.00"
"Coryell, TX",2016,"1,578,170.00"
"Cottle, TX",2016,"63,149.00"
"Crane, TX",2016,"554,746.00"
"Crockett, TX",2016,"682,061.00"
"Crosby, TX",2016,"220,212.00"
"Culberson, TX",2016,"491,706.00"
"Dallam, TX",2016,"530,922.00"
"Dallas, TX",2016,"238,791,634.00"
"Dawson, TX",2016,"530,452.00"
"Deaf Smith, TX",2016,"1,289,470.00"
"Delta, TX",2016,"92,973.00"
"Denton, TX",2016,"27,203,355.00"
"DeWitt, TX",2016,"3,501,063.00"
"Dickens, TX",2016,"109,060.00"
"Dimmit, TX",2016,"2,235,674.00"
"Donley, TX",2016,"112,963.00"
"Duval, TX",2016,"340,026.00"
"Eastland, TX",2016,"840,491.00"
"Ector, TX",2016,"9,577,358.00"
"Edwards, TX",2016,"78,613.00"
"Ellis, TX",2016,"5,291,385.00"
"El Paso, TX",2016,"29,604,775.00"
"Erath, TX",2016,"1,477,673.00"
"Falls, TX",2016,"393,104.00"
"Fannin, TX",2016,"717,220.00"
"Fayette, TX",2016,"1,470,810.00"
"Fisher, TX",2016,"180,056.00"
"Floyd, TX",2016,"220,276.00"
"Foard, TX",2016,"38,285.00"
"Fort Bend, TX",2016,"22,726,557.00"
"Franklin, TX",2016,"347,193.00"
"Freestone, TX",2016,"1,316,183.00"
"Frio, TX",2016,"1,312,788.00"
"Gaines, TX",2016,"1,621,978.00"
"Galveston, TX",2016,"13,105,763.00"
"Garza, TX",2016,"246,173.00"
"Gillespie, TX",2016,"914,574.00"
"Glasscock, TX",2016,"1,312,003.00"
"Goliad, TX",2016,"299,662.00"
"Gonzales, TX",2016,"2,209,342.00"
"Gray, TX",2016,"998,392.00"
"Grayson, TX",2016,"4,542,750.00"
"Gregg, TX",2016,"7,642,319.00"
"Grimes, TX",2016,"1,092,351.00"
"Guadalupe, TX",2016,"8,908,522.00"
"Hale, TX",2016,"1,241,612.00"
"Hall, TX",2016,"85,659.00"
"Hamilton, TX",2016,"226,912.00"
"Hansford, TX",2016,"576,049.00"
"Hardeman, TX",2016,"160,267.00"
"Hardin, TX",2016,"1,205,951.00"
"Harris, TX",2016,"350,690,865.00"
"Harrison, TX",2016,"4,085,257.00"
"Hartley, TX",2016,"557,498.00"
"Haskell, TX",2016,"181,027.00"
"Hays, TX",2016,"6,230,738.00"
"Hemphill, TX",2016,"667,820.00"
"Henderson, TX",2016,"1,619,694.00"
"Hidalgo, TX",2016,"21,347,296.00"
"Hill, TX",2016,"904,351.00"
"Hockley, TX",2016,"1,324,258.00"
"Hood, TX",2016,"1,802,495.00"
"Hopkins, TX",2016,"1,314,722.00"
"Houston, TX",2016,"764,613.00"
"Howard, TX",2016,"2,371,048.00"
"Hudspeth, TX",2016,"143,805.00"
"Hunt, TX",2016,"3,735,972.00"
"Hutchinson, TX",2016,"5,668,283.00"
"Irion, TX",2016,"744,054.00"
"Jack, TX",2016,"456,282.00"
"Jackson, TX",2016,"557,146.00"
"Jasper, TX",2016,"961,464.00"
"Jeff Davis, TX",2016,"74,057.00"
"Jefferson, TX",2016,"22,629,020.00"
"Jim Hogg, TX",2016,"202,558.00"
"Jim Wells, TX",2016,"1,626,467.00"
"Johnson, TX",2016,"5,109,422.00"
"Jones, TX",2016,"503,246.00"
"Karnes, TX",2016,"4,104,941.00"
"Kaufman, TX",2016,"4,462,724.00"
"Kendall, TX",2016,"1,771,029.00"
"Kenedy, TX",2016,"201,820.00"
"Kent, TX",2016,"182,473.00"
"Kerr, TX",2016,"1,767,315.00"
"Kimble, TX",2016,"150,493.00"
"King, TX",2016,"100,328.00"
"Kinney, TX",2016,"116,242.00"
"Kleberg, TX",2016,"1,146,417.00"
"Knox, TX",2016,"163,913.00"
"Lamar, TX",2016,"2,212,443.00"
"Lamb, TX",2016,"725,363.00"
"Lampasas, TX",2016,"451,521.00"
"La Salle, TX",2016,"2,697,334.00"
"Lavaca, TX",2016,"900,550.00"
"Lee, TX",2016,"810,672.00"
"Leon, TX",2016,"779,575.00"
"Liberty, TX",2016,"1,744,366.00"
"Limestone, TX",2016,"1,247,825.00"
"Lipscomb, TX",2016,"381,266.00"
"Live Oak, TX",2016,"1,079,727.00"
"Llano, TX",2016,"701,827.00"
"Loving, TX",2016,"1,523,987.00"
"Lubbock, TX",2016,"12,889,791.00"
"Lynn, TX",2016,"183,051.00"
"McCulloch, TX",2016,"319,874.00"
"McLennan, TX",2016,"12,387,221.00"
"McMullen, TX",2016,"1,594,322.00"
"Madison, TX",2016,"530,091.00"
"Marion, TX",2016,"265,861.00"
"Martin, TX",2016,"2,157,120.00"
"Mason, TX",2016,"117,660.00"
"Matagorda, TX",2016,"2,097,096.00"
"Maverick, TX",2016,"1,459,311.00"
"Medina, TX",2016,"878,859.00"
"Menard, TX",2016,"61,091.00"
"Midland, TX",2016,"14,900,132.00"
"Milam, TX",2016,"1,010,667.00"
"Mills, TX",2016,"162,705.00"
"Mitchell, TX",2016,"347,772.00"
"Montague, TX",2016,"708,789.00"
"Montgomery, TX",2016,"21,504,708.00"
"Moore, TX",2016,"1,401,794.00"
"Morris, TX",2016,"572,385.00"
"Motley, TX",2016,"37,407.00"
"Nacogdoches, TX",2016,"2,253,042.00"
"Navarro, TX",2016,"1,503,289.00"
"Newton, TX",2016,"383,857.00"
"Nolan, TX",2016,"898,762.00"
"Nueces, TX",2016,"18,452,713.00"
"Ochiltree, TX",2016,"974,262.00"
"Oldham, TX",2016,"298,989.00"
"Orange, TX",2016,"3,398,782.00"
"Palo Pinto, TX",2016,"897,414.00"
"Panola, TX",2016,"1,569,759.00"
"Parker, TX",2016,"3,500,448.00"
"Parmer, TX",2016,"1,178,476.00"
"Pecos, TX",2016,"1,258,301.00"
"Polk, TX",2016,"1,112,422.00"
"Potter, TX",2016,"8,071,779.00"
"Presidio, TX",2016,"250,843.00"
"Rains, TX",2016,"183,282.00"
"Randall, TX",2016,"3,565,051.00"
"Reagan, TX",2016,"1,701,357.00"
"Real, TX",2016,"76,363.00"
"Red River, TX",2016,"254,895.00"
"Reeves, TX",2016,"2,340,819.00"
"Refugio, TX",2016,"351,746.00"
"Roberts, TX",2016,"502,224.00"
"Robertson, TX",2016,"1,467,836.00"
"Rockwall, TX",2016,"2,915,571.00"
"Runnels, TX",2016,"282,743.00"
"Rusk, TX",2016,"2,265,503.00"
"Sabine, TX",2016,"259,795.00"
"San Augustine, TX",2016,"412,118.00"
"San Jacinto, TX",2016,"334,473.00"
"San Patricio, TX",2016,"2,489,378.00"
"San Saba, TX",2016,"173,612.00"
"Schleicher, TX",2016,"151,761.00"
"Scurry, TX",2016,"1,430,697.00"
"Shackelford, TX",2016,"230,966.00"
"Shelby, TX",2016,"1,035,286.00"
"Sherman, TX",2016,"294,306.00"
"Smith, TX",2016,"10,120,873.00"
"Somervell, TX",2016,"1,261,464.00"
"Starr, TX",2016,"1,240,882.00"
"Stephens, TX",2016,"385,624.00"
"Sterling, TX",2016,"232,414.00"
"Stonewall, TX",2016,"158,919.00"
"Sutton, TX",2016,"392,296.00"
"Swisher, TX",2016,"372,982.00"
"Tarrant, TX",2016,"108,000,370.00"
"Taylor, TX",2016,"6,069,732.00"
"Terrell, TX",2016,"103,812.00"
"Terry, TX",2016,"571,065.00"
"Throckmorton, TX",2016,"85,690.00"
"Titus, TX",2016,"1,900,440.00"
"Tom Green, TX",2016,"5,131,849.00"
"Travis, TX",2016,"97,710,446.00"
"Trinity, TX",2016,"244,037.00"
"Tyler, TX",2016,"411,677.00"
"Upshur, TX",2016,"756,139.00"
"Upton, TX",2016,"2,156,923.00"
"Uvalde, TX",2016,"873,082.00"
"Val Verde, TX",2016,"1,661,077.00"
"Van Zandt, TX",2016,"1,047,764.00"
"Victoria, TX",2016,"4,721,346.00"
"Walker, TX",2016,"2,130,152.00"
"Waller, TX",2016,"1,765,213.00"
"Ward, TX",2016,"1,450,189.00"
"Washington, TX",2016,"2,058,981.00"
"Webb, TX",2016,"10,032,004.00"
"Wharton, TX",2016,"1,492,796.00"
"Wheeler, TX",2016,"589,651.00"
"Wichita, TX",2016,"5,547,064.00"
"Wilbarger, TX",2016,"711,181.00"
"Willacy, TX",2016,"681,302.00"
"Williamson, TX",2016,"21,838,980.00"
"Wilson, TX",2016,"832,273.00"
"Winkler, TX",2016,"524,026.00"
"Wise, TX",2016,"3,243,286.00"
"Wood, TX",2016,"1,241,603.00"
"Yoakum, TX",2016,"1,406,065.00"
"Young, TX",2016,"778,631.00"
"Zapata, TX",2016,"534,062.00"
"Zavala, TX",2016,"540,244.00"
"Beaver, UT",2016,"321,629.00"
"Box Elder, UT",2016,"2,280,911.00"
"Cache, UT",2016,"4,758,607.00"
"Carbon, UT",2016,"933,657.00"
"Daggett, UT",2016,"91,781.00"
"Davis, UT",2016,"12,948,722.00"
"Duchesne, UT",2016,"944,913.00"
"Emery, UT",2016,"900,798.00"
"Garfield, UT",2016,"215,040.00"
"Grand, UT",2016,"484,741.00"
"Iron, UT",2016,"1,440,413.00"
"Juab, UT",2016,"447,361.00"
"Kane, UT",2016,"288,481.00"
"Millard, UT",2016,"818,342.00"
"Morgan, UT",2016,"251,408.00"
"Piute, UT",2016,"44,661.00"
"Rich, UT",2016,"114,501.00"
"Salt Lake, UT",2016,"82,915,267.00"
"San Juan, UT",2016,"436,098.00"
"Sanpete, UT",2016,"762,861.00"
"Sevier, UT",2016,"819,951.00"
"Summit, UT",2016,"2,923,856.00"
"Tooele, UT",2016,"1,782,909.00"
"Uintah, UT",2016,"1,881,870.00"
"Utah, UT",2016,"23,137,286.00"
"Wasatch, UT",2016,"770,696.00"
"Washington, UT",2016,"5,092,697.00"
"Wayne, UT",2016,"93,887.00"
"Weber, UT",2016,"9,979,969.00"
"Addison, VT",2016,"1,542,148.00"
"Bennington, VT",2016,"1,619,161.00"
"Caledonia, VT",2016,"1,111,855.00"
"Chittenden, VT",2016,"10,943,502.00"
"Essex, VT",2016,"144,669.00"
"Franklin, VT",2016,"1,827,208.00"
"Grand Isle, VT",2016,"162,892.00"
"Lamoille, VT",2016,"1,163,295.00"
"Orange, VT",2016,"796,124.00"
"Orleans, VT",2016,"972,112.00"
"Rutland, VT",2016,"2,670,282.00"
"Washington, VT",2016,"3,728,577.00"
"Windham, VT",2016,"2,427,438.00"
"Windsor, VT",2016,"2,549,694.00"
"Accomack, VA",2016,"2,901,821.00"
"Amelia, VA",2016,"341,488.00"
"Amherst, VA",2016,"872,720.00"
"Appomattox, VA",2016,"300,741.00"
"Arlington, VA",2016,"31,971,229.00"
"Bath, VA",2016,"247,852.00"
"Bedford, VA*",2016,"1,994,619.00"
"Bland, VA",2016,"237,554.00"
"Botetourt, VA",2016,"1,319,974.00"
"Brunswick, VA",2016,"714,006.00"
"Buchanan, VA",2016,"865,692.00"
"Buckingham, VA",2016,"559,279.00"
"Caroline, VA",2016,"644,096.00"
"Charles City, VA",2016,"192,143.00"
"Charlotte, VA",2016,"304,049.00"
"Chesterfield, VA",2016,"16,182,622.00"
"Clarke, VA",2016,"475,167.00"
"Craig, VA",2016,"100,400.00"
"Culpeper, VA",2016,"1,717,086.00"
"Cumberland, VA",2016,"187,124.00"
"Dickenson, VA",2016,"413,765.00"
"Essex, VA",2016,"379,542.00"
"Fauquier, VA",2016,"2,754,787.00"
"Floyd, VA",2016,"381,555.00"
"Fluvanna, VA",2016,"795,838.00"
"Franklin, VA",2016,"1,408,601.00"
"Giles, VA",2016,"497,580.00"
"Gloucester, VA",2016,"883,130.00"
"Goochland, VA",2016,"2,122,469.00"
"Grayson, VA",2016,"301,745.00"
"Greene, VA",2016,"494,313.00"
"Halifax, VA",2016,"1,499,844.00"
"Hanover, VA",2016,"5,546,293.00"
"Henrico, VA",2016,"26,440,772.00"
"Highland, VA",2016,"97,505.00"
"Isle of Wight, VA",2016,"1,659,323.00"
"King and Queen, VA",2016,"139,997.00"
"King George, VA",2016,"1,734,480.00"
"King William, VA",2016,"463,100.00"
"Lancaster, VA",2016,"438,163.00"
"Lee, VA",2016,"487,358.00"
"Loudoun, VA",2016,"23,021,062.00"
"Louisa, VA",2016,"2,128,891.00"
"Lunenburg, VA",2016,"264,376.00"
"Madison, VA",2016,"408,071.00"
"Mathews, VA",2016,"192,319.00"
"Mecklenburg, VA",2016,"1,194,352.00"
"Middlesex, VA",2016,"344,266.00"
"Nelson, VA",2016,"590,058.00"
"New Kent, VA",2016,"441,989.00"
"Northampton, VA",2016,"485,714.00"
"Northumberland, VA",2016,"498,013.00"
"Nottoway, VA",2016,"508,274.00"
"Orange, VA",2016,"994,836.00"
"Page, VA",2016,"626,893.00"
"Patrick, VA",2016,"465,729.00"
"Powhatan, VA",2016,"737,586.00"
"Prince Edward, VA",2016,"755,774.00"
"Pulaski, VA",2016,"1,209,782.00"
"Rappahannock, VA",2016,"280,092.00"
"Richmond, VA",2016,"277,760.00"
"Russell, VA",2016,"724,542.00"
"Scott, VA",2016,"473,723.00"
"Shenandoah, VA",2016,"1,964,761.00"
"Smyth, VA",2016,"1,168,426.00"
"Stafford, VA",2016,"4,915,217.00"
"Surry, VA",2016,"1,205,133.00"
"Sussex, VA",2016,"351,179.00"
"Tazewell, VA",2016,"1,638,880.00"
"Warren, VA",2016,"1,883,909.00"
"Westmoreland, VA",2016,"385,626.00"
"Wythe, VA",2016,"1,800,085.00"
"Alexandria (Independent City), VA",2016,"15,249,895.00"
"Chesapeake (Independent City), VA",2016,"9,950,484.00"
"Hampton (Independent City), VA",2016,"6,885,824.00"
"Newport News (Independent City), VA",2016,"12,214,830.00"
"Norfolk (Independent City), VA",2016,"22,195,602.00"
"Portsmouth (Independent City), VA",2016,"5,973,824.00"
"Richmond (Independent City), VA",2016,"19,886,470.00"
"Roanoke (Independent City), VA",2016,"7,163,078.00"
"Suffolk (Independent City), VA",2016,"4,661,777.00"
"Virginia Beach (Independent City), VA",2016,"21,269,874.00"
"Albemarle + Charlottesville, VA*",2016,"10,645,225.00"
"Alleghany + Covington, VA*",2016,"1,008,337.00"
"Augusta, Staunton + Waynesboro, VA*",2016,"5,153,659.00"
"Campbell + Lynchburg, VA*",2016,"6,873,490.00"
"Carroll + Galax, VA*",2016,"1,022,582.00"
"Dinwiddie, Colonial Heights + Petersburg, VA*",2016,"2,853,929.00"
"Fairfax, Fairfax City + Falls Church, VA*",2016,"105,654,599.00"
"Frederick + Winchester, VA*",2016,"5,874,514.00"
"Greensville + Emporia, VA*",2016,"843,864.00"
"Henry + Martinsville, VA*",2016,"2,307,480.00"
"James City + Williamsburg, VA*",2016,"4,361,921.00"
"Montgomery + Radford, VA*",2016,"5,675,355.00"
"Pittsylvania + Danville, VA*",2016,"3,650,020.00"
"Prince George + Hopewell, VA*",2016,"3,973,869.00"
"Prince William, Manassas + Manassas Park, VA*",2016,"18,770,176.00"
"Roanoke + Salem, VA*",2016,"6,174,560.00"
"Rockbridge, Buena Vista + Lexington, VA*",2016,"1,186,514.00"
"Rockingham + Harrisonburg, VA*",2016,"6,309,129.00"
"Southampton + Franklin, VA*",2016,"764,620.00"
"Spotsylvania + Fredericksburg, VA*",2016,"5,486,182.00"
"Washington + Bristol, VA*",2016,"2,761,231.00"
"Wise + Norton, VA*",2016,"1,599,070.00"
"York + Poquoson, VA*",2016,"2,468,740.00"
"Adams, WA",2016,"833,500.00"
"Asotin, WA",2016,"671,817.00"
"Benton, WA",2016,"10,692,413.00"
"Chelan, WA",2016,"4,224,422.00"
"Clallam, WA",2016,"2,474,625.00"
"Clark, WA",2016,"17,930,401.00"
"Columbia, WA",2016,"423,321.00"
"Cowlitz, WA",2016,"4,658,398.00"
"Douglas, WA",2016,"1,862,556.00"
"Ferry, WA",2016,"213,065.00"
"Franklin, WA",2016,"3,487,237.00"
"Garfield, WA",2016,"149,490.00"
"Grant, WA",2016,"5,589,282.00"
"Grays Harbor, WA",2016,"2,573,231.00"
"Island, WA",2016,"2,860,363.00"
"Jefferson, WA",2016,"966,780.00"
"King, WA",2016,"259,001,358.00"
"Kitsap, WA",2016,"11,577,011.00"
"Kittitas, WA",2016,"1,655,519.00"
"Klickitat, WA",2016,"1,184,653.00"
"Lewis, WA",2016,"3,289,718.00"
"Lincoln, WA",2016,"460,535.00"
"Mason, WA",2016,"1,551,838.00"
"Okanogan, WA",2016,"1,486,208.00"
"Pacific, WA",2016,"725,876.00"
"Pend Oreille, WA",2016,"624,056.00"
"Pierce, WA",2016,"38,975,832.00"
"San Juan, WA",2016,"689,517.00"
"Skagit, WA",2016,"6,262,516.00"
"Skamania, WA",2016,"301,384.00"
"Snohomish, WA",2016,"39,823,221.00"
"Spokane, WA",2016,"23,490,931.00"
"Stevens, WA",2016,"1,136,529.00"
"Thurston, WA",2016,"12,305,739.00"
"Wahkiakum, WA",2016,"103,333.00"
"Walla Walla, WA",2016,"3,066,998.00"
"Whatcom, WA",2016,"12,109,450.00"
"Whitman, WA",2016,"2,363,490.00"
"Yakima, WA",2016,"9,561,603.00"
"Barbour, WV",2016,"333,372.00"
"Berkeley, WV",2016,"3,062,574.00"
"Boone, WV",2016,"607,384.00"
"Braxton, WV",2016,"310,553.00"
"Brooke, WV",2016,"727,664.00"
"Cabell, WV",2016,"4,625,479.00"
"Calhoun, WV",2016,"113,553.00"
"Clay, WV",2016,"120,701.00"
"Doddridge, WV",2016,"548,071.00"
"Fayette, WV",2016,"981,638.00"
"Gilmer, WV",2016,"179,531.00"
"Grant, WV",2016,"534,011.00"
"Greenbrier, WV",2016,"1,066,867.00"
"Hampshire, WV",2016,"358,087.00"
"Hancock, WV",2016,"1,097,435.00"
"Hardy, WV",2016,"406,187.00"
"Harrison, WV",2016,"3,967,715.00"
"Jackson, WV",2016,"736,201.00"
"Jefferson, WV",2016,"1,507,661.00"
"Kanawha, WV",2016,"10,592,553.00"
"Lewis, WV",2016,"606,234.00"
"Lincoln, WV",2016,"251,179.00"
"Logan, WV",2016,"1,077,865.00"
"McDowell, WV",2016,"484,016.00"
"Marion, WV",2016,"2,050,378.00"
"Marshall, WV",2016,"2,101,326.00"
"Mason, WV",2016,"900,017.00"
"Mercer, WV",2016,"1,677,404.00"
"Mineral, WV",2016,"772,790.00"
"Mingo, WV",2016,"574,795.00"
"Monongalia, WV",2016,"6,607,421.00"
"Monroe, WV",2016,"221,805.00"
"Morgan, WV",2016,"258,922.00"
"Nicholas, WV",2016,"600,953.00"
"Ohio, WV",2016,"2,883,495.00"
"Pendleton, WV",2016,"136,236.00"
"Pleasants, WV",2016,"454,763.00"
"Pocahontas, WV",2016,"260,001.00"
"Preston, WV",2016,"680,967.00"
"Putnam, WV",2016,"2,851,670.00"
"Raleigh, WV",2016,"2,744,441.00"
"Randolph, WV",2016,"842,344.00"
"Ritchie, WV",2016,"484,046.00"
"Roane, WV",2016,"278,812.00"
"Summers, WV",2016,"220,073.00"
"Taylor, WV",2016,"441,207.00"
"Tucker, WV",2016,"274,625.00"
"Tyler, WV",2016,"458,456.00"
"Upshur, WV",2016,"683,745.00"
"Wayne, WV",2016,"955,647.00"
"Webster, WV",2016,"159,457.00"
"Wetzel, WV",2016,"617,544.00"
"Wirt, WV",2016,"62,244.00"
"Wood, WV",2016,"3,664,714.00"
"Wyoming, WV",2016,"504,529.00"
"Adams, WI",2016,"445,637.00"
"Ashland, WI",2016,"738,103.00"
"Barron, WI",2016,"1,906,515.00"
"Bayfield, WI",2016,"390,818.00"
"Brown, WI",2016,"17,621,300.00"
"Buffalo, WI",2016,"541,875.00"
"Burnett, WI",2016,"492,720.00"
"Calumet, WI",2016,"1,553,104.00"
"Chippewa, WI",2016,"2,589,953.00"
"Clark, WI",2016,"1,341,687.00"
"Columbia, WI",2016,"2,709,225.00"
"Crawford, WI",2016,"735,615.00"
"Dane, WI",2016,"42,953,775.00"
"Dodge, WI",2016,"3,425,824.00"
"Door, WI",2016,"1,250,263.00"
"Douglas, WI",2016,"1,816,967.00"
"Dunn, WI",2016,"1,745,467.00"
"Eau Claire, WI",2016,"6,133,479.00"
"Florence, WI",2016,"130,270.00"
"Fond du Lac, WI",2016,"4,972,684.00"
"Forest, WI",2016,"313,351.00"
"Grant, WI",2016,"2,075,470.00"
"Green, WI",2016,"1,553,810.00"
"Green Lake, WI",2016,"651,067.00"
"Iowa, WI",2016,"1,085,216.00"
"Iron, WI",2016,"194,513.00"
"Jackson, WI",2016,"792,834.00"
"Jefferson, WI",2016,"4,124,076.00"
"Juneau, WI",2016,"829,560.00"
"Kenosha, WI",2016,"6,662,001.00"
"Kewaunee, WI",2016,"775,795.00"
"La Crosse, WI",2016,"6,752,765.00"
"Lafayette, WI",2016,"617,771.00"
"Langlade, WI",2016,"722,369.00"
"Lincoln, WI",2016,"1,155,571.00"
"Manitowoc, WI",2016,"4,178,046.00"
"Marathon, WI",2016,"8,073,828.00"
"Marinette, WI",2016,"1,982,185.00"
"Marquette, WI",2016,"375,237.00"
"Menominee, WI",2016,"172,207.00"
"Milwaukee, WI",2016,"57,476,334.00"
"Monroe, WI",2016,"1,987,939.00"
"Oconto, WI",2016,"1,076,099.00"
"Oneida, WI",2016,"1,567,218.00"
"Outagamie, WI",2016,"10,751,468.00"
"Ozaukee, WI",2016,"4,866,247.00"
"Pepin, WI",2016,"238,088.00"
"Pierce, WI",2016,"1,086,482.00"
"Polk, WI",2016,"1,517,082.00"
"Portage, WI",2016,"3,584,391.00"
"Price, WI",2016,"585,586.00"
"Racine, WI",2016,"8,889,957.00"
"Richland, WI",2016,"703,686.00"
"Rock, WI",2016,"7,175,095.00"
"Rusk, WI",2016,"546,200.00"
"St. Croix, WI",2016,"3,122,707.00"
"Sauk, WI",2016,"3,430,637.00"
"Sawyer, WI",2016,"646,452.00"
"Shawano, WI",2016,"1,253,798.00"
"Sheboygan, WI",2016,"6,953,402.00"
"Taylor, WI",2016,"876,490.00"
"Trempealeau, WI",2016,"1,324,017.00"
"Vernon, WI",2016,"948,868.00"
"Vilas, WI",2016,"862,662.00"
"Walworth, WI",2016,"4,064,483.00"
"Washburn, WI",2016,"565,685.00"
"Washington, WI",2016,"5,802,230.00"
"Waukesha, WI",2016,"28,557,064.00"
"Waupaca, WI",2016,"1,974,596.00"
"Waushara, WI",2016,"572,707.00"
"Winnebago, WI",2016,"9,896,417.00"
"Wood, WI",2016,"4,045,339.00"
"Albany, WY",2016,"1,581,895.00"
"Big Horn, WY",2016,"455,583.00"
"Campbell, WY",2016,"5,573,876.00"
"Carbon, WY",2016,"974,245.00"
"Converse, WY",2016,"1,082,517.00"
"Crook, WY",2016,"260,782.00"
"Fremont, WY",2016,"1,570,482.00"
"Goshen, WY",2016,"582,847.00"
"Hot Springs, WY",2016,"229,309.00"
"Johnson, WY",2016,"369,702.00"
"Laramie, WY",2016,"5,208,983.00"
"Lincoln, WY",2016,"724,271.00"
"Natrona, WY",2016,"5,366,087.00"
"Niobrara, WY",2016,"109,479.00"
"Park, WY",2016,"1,363,989.00"
"Platte, WY",2016,"574,716.00"
"Sheridan, WY",2016,"1,319,733.00"
"Sublette, WY",2016,"1,009,675.00"
"Sweetwater, WY",2016,"3,618,459.00"
"Teton, WY",2016,"2,236,388.00"
"Uinta, WY",2016,"879,451.00"
"Washakie, WY",2016,"372,415.00"
"Weston, WY",2016,"275,443.00"
"Autauga, AL",2017,"1,582,480.00"
"Baldwin, AL",2017,"6,181,913.00"
"Barbour, AL",2017,"793,264.00"
"Bibb, AL",2017,"400,681.00"
"Blount, AL",2017,"886,794.00"
"Bullock, AL",2017,"244,165.00"
"Butler, AL",2017,"599,698.00"
"Calhoun, AL",2017,"4,225,257.00"
"Chambers, AL",2017,"2,249,818.00"
"Cherokee, AL",2017,"505,868.00"
"Chilton, AL",2017,"908,777.00"
"Choctaw, AL",2017,"555,055.00"
"Clarke, AL",2017,"858,838.00"
"Clay, AL",2017,"350,093.00"
"Cleburne, AL",2017,"295,903.00"
"Coffee, AL",2017,"1,515,081.00"
"Colbert, AL",2017,"2,918,397.00"
"Conecuh, AL",2017,"402,218.00"
"Coosa, AL",2017,"184,130.00"
"Covington, AL",2017,"1,245,954.00"
"Crenshaw, AL",2017,"427,004.00"
"Cullman, AL",2017,"2,695,368.00"
"Dale, AL",2017,"2,696,020.00"
"Dallas, AL",2017,"1,282,061.00"
"DeKalb, AL",2017,"1,819,727.00"
"Elmore, AL",2017,"1,817,846.00"
"Escambia, AL",2017,"1,210,874.00"
"Etowah, AL",2017,"3,028,343.00"
"Fayette, AL",2017,"351,208.00"
"Franklin, AL",2017,"915,735.00"
"Geneva, AL",2017,"526,443.00"
"Greene, AL",2017,"233,558.00"
"Hale, AL",2017,"305,793.00"
"Henry, AL",2017,"365,637.00"
"Houston, AL",2017,"4,689,653.00"
"Jackson, AL",2017,"1,431,956.00"
"Jefferson, AL",2017,"44,232,924.00"
"Lamar, AL",2017,"327,170.00"
"Lauderdale, AL",2017,"2,661,579.00"
"Lawrence, AL",2017,"575,611.00"
"Lee, AL",2017,"6,551,983.00"
"Limestone, AL",2017,"3,618,373.00"
"Lowndes, AL",2017,"430,383.00"
"Macon, AL",2017,"480,957.00"
"Madison, AL",2017,"22,471,571.00"
"Marengo, AL",2017,"723,005.00"
"Marion, AL",2017,"853,211.00"
"Marshall, AL",2017,"3,200,694.00"
"Mobile, AL",2017,"19,080,200.00"
"Monroe, AL",2017,"676,694.00"
"Montgomery, AL",2017,"13,724,107.00"
"Morgan, AL",2017,"5,316,709.00"
"Perry, AL",2017,"202,877.00"
"Pickens, AL",2017,"406,174.00"
"Pike, AL",2017,"1,386,347.00"
"Randolph, AL",2017,"444,349.00"
"Russell, AL",2017,"1,603,191.00"
"St. Clair, AL",2017,"1,904,594.00"
"Shelby, AL",2017,"10,850,218.00"
"Sumter, AL",2017,"349,196.00"
"Talladega, AL",2017,"3,012,617.00"
"Tallapoosa, AL",2017,"1,277,695.00"
"Tuscaloosa, AL",2017,"9,177,095.00"
