County Name,Year,Populations
"Sherman, KS",2017,"5,948"
"Smith, KS",2017,"3,636"
"Stafford, KS",2017,"4,207"
"Stanton, KS",2017,"2,029"
"Stevens, KS",2017,"5,573"
"Sumner, KS",2017,"23,098"
"Thomas, KS",2017,"7,830"
"Trego, KS",2017,"2,848"
"Wabaunsee, KS",2017,"6,839"
"Wallace, KS",2017,"1,526"
"Washington, KS",2017,"5,466"
"Wichita, KS",2017,"2,130"
"Wilson, KS",2017,"8,712"
"Woodson, KS",2017,"3,145"
"Wyandotte, KS",2017,"165,313"
"Adair, KY",2017,"19,294"
"Allen, KY",2017,"20,921"
"Anderson, KY",2017,"22,518"
"Ballard, KY",2017,"8,021"
"Barren, KY",2017,"43,815"
"Bath, KY",2017,"12,378"
"Bell, KY",2017,"26,904"
"Boone, KY",2017,"130,611"
"Bourbon, KY",2017,"20,132"
"Boyd, KY",2017,"47,759"
"Boyle, KY",2017,"29,958"
"Bracken, KY",2017,"8,277"
"Breathitt, KY",2017,"12,931"
"Breckinridge, KY",2017,"20,151"
"Bullitt, KY",2017,"80,284"
"Butler, KY",2017,"12,798"
"Caldwell, KY",2017,"12,677"
"Calloway, KY",2017,"38,865"
"Campbell, KY",2017,"92,547"
"Carlisle, KY",2017,"4,828"
"Carroll, KY",2017,"10,728"
"Carter, KY",2017,"27,193"
"Casey, KY",2017,"15,794"
"Christian, KY",2017,"71,252"
"Clark, KY",2017,"35,940"
"Clay, KY",2017,"20,273"
"Clinton, KY",2017,"10,239"
"Crittenden, KY",2017,"9,021"
"Cumberland, KY",2017,"6,696"
"Daviess, KY",2017,"100,546"
"Edmonson, KY",2017,"12,248"
"Elliott, KY",2017,"7,508"
"Estill, KY",2017,"14,227"
"Fayette, KY",2017,"322,193"
"Fleming, KY",2017,"14,428"
"Floyd, KY",2017,"36,261"
"Franklin, KY",2017,"50,504"
"Fulton, KY",2017,"6,204"
"Gallatin, KY",2017,"8,745"
"Garrard, KY",2017,"17,497"
"Grant, KY",2017,"25,000"
"Graves, KY",2017,"37,173"
"Grayson, KY",2017,"26,264"
"Green, KY",2017,"11,064"
"Greenup, KY",2017,"35,491"
"Hancock, KY",2017,"8,778"
"Hardin, KY",2017,"108,226"
"Harlan, KY",2017,"26,725"
"Harrison, KY",2017,"18,730"
"Hart, KY",2017,"18,762"
"Henderson, KY",2017,"45,989"
"Henry, KY",2017,"15,994"
"Hickman, KY",2017,"4,523"
"Hopkins, KY",2017,"45,369"
"Jackson, KY",2017,"13,420"
"Jefferson, KY",2017,"770,377"
"Jessamine, KY",2017,"53,281"
"Johnson, KY",2017,"22,571"
"Kenton, KY",2017,"165,410"
"Knott, KY",2017,"15,285"
"Knox, KY",2017,"31,484"
"Larue, KY",2017,"14,211"
"Laurel, KY",2017,"60,299"
"Lawrence, KY",2017,"15,735"
"Lee, KY",2017,"6,590"
"Leslie, KY",2017,"10,309"
"Letcher, KY",2017,"22,328"
"Lewis, KY",2017,"13,358"
"Lincoln, KY",2017,"24,498"
"Livingston, KY",2017,"9,264"
"Logan, KY",2017,"27,014"
"Lyon, KY",2017,"8,113"
"McCracken, KY",2017,"65,397"
"McCreary, KY",2017,"17,423"
"McLean, KY",2017,"9,219"
"Madison, KY",2017,"91,226"
"Magoffin, KY",2017,"12,539"
"Marion, KY",2017,"19,316"
"Marshall, KY",2017,"31,311"
"Martin, KY",2017,"11,495"
"Mason, KY",2017,"17,225"
"Meade, KY",2017,"28,094"
"Menifee, KY",2017,"6,466"
"Mercer, KY",2017,"21,588"
"Metcalfe, KY",2017,"10,079"
"Monroe, KY",2017,"10,611"
"Montgomery, KY",2017,"27,956"
"Morgan, KY",2017,"13,211"
"Muhlenberg, KY",2017,"30,923"
"Nelson, KY",2017,"45,612"
"Nicholas, KY",2017,"7,137"
"Ohio, KY",2017,"24,136"
"Oldham, KY",2017,"66,489"
"Owen, KY",2017,"10,789"
"Owsley, KY",2017,"4,416"
"Pendleton, KY",2017,"14,558"
"Perry, KY",2017,"26,479"
"Pike, KY",2017,"58,862"
"Powell, KY",2017,"12,321"
"Pulaski, KY",2017,"64,357"
"Robertson, KY",2017,"2,132"
"Rockcastle, KY",2017,"16,757"
"Rowan, KY",2017,"24,562"
"Russell, KY",2017,"17,739"
"Scott, KY",2017,"54,790"
"Shelby, KY",2017,"47,495"
"Simpson, KY",2017,"18,105"
"Spencer, KY",2017,"18,471"
"Taylor, KY",2017,"25,562"
"Todd, KY",2017,"12,200"
"Trigg, KY",2017,"14,424"
"Trimble, KY",2017,"8,565"
"Union, KY",2017,"14,640"
"Warren, KY",2017,"128,995"
"Washington, KY",2017,"11,939"
"Wayne, KY",2017,"20,621"
"Webster, KY",2017,"13,071"
"Whitley, KY",2017,"36,129"
"Wolfe, KY",2017,"7,245"
"Woodford, KY",2017,"26,396"
"Acadia, LA",2017,"62,514"
"Allen, LA",2017,"25,631"
"Ascension, LA",2017,"123,028"
"Assumption, LA",2017,"22,580"
"Avoyelles, LA",2017,"40,871"
"Beauregard, LA",2017,"36,847"
"Bienville, LA",2017,"13,639"
"Bossier, LA",2017,"127,058"
"Caddo, LA",2017,"246,034"
"Calcasieu, LA",2017,"202,330"
"Caldwell, LA",2017,"9,947"
"Cameron, LA",2017,"6,926"
"Catahoula, LA",2017,"9,833"
"Claiborne, LA",2017,"16,002"
"Concordia, LA",2017,"19,849"
"De Soto, LA",2017,"27,265"
"East Baton Rouge, LA",2017,"443,607"
"East Carroll, LA",2017,"7,133"
"East Feliciana, LA",2017,"19,408"
"Evangeline, LA",2017,"33,625"
"Franklin, LA",2017,"20,261"
"Grant, LA",2017,"22,322"
"Iberia, LA",2017,"72,001"
"Iberville, LA",2017,"32,920"
"Jackson, LA",2017,"15,893"
"Jefferson, LA",2017,"436,296"
"Jefferson Davis, LA",2017,"31,491"
"Lafayette, LA",2017,"241,534"
"Lafourche, LA",2017,"98,202"
"LaSalle, LA",2017,"14,929"
"Lincoln, LA",2017,"47,465"
"Livingston, LA",2017,"138,038"
"Madison, LA",2017,"11,343"
"Morehouse, LA",2017,"25,687"
"Natchitoches, LA",2017,"39,038"
"Orleans, LA",2017,"391,538"
"Ouachita, LA",2017,"155,757"
"Plaquemines, LA",2017,"23,367"
"Pointe Coupee, LA",2017,"22,212"
"Rapides, LA",2017,"131,282"
"Red River, LA",2017,"8,519"
"Richland, LA",2017,"20,415"
"Sabine, LA",2017,"24,009"
"St. Bernard, LA",2017,"46,108"
"St. Charles, LA",2017,"52,673"
"St. Helena, LA",2017,"10,385"
"St. James, LA",2017,"21,324"
"St. John the Baptist, LA",2017,"43,339"
"St. Landry, LA",2017,"83,447"
"St. Martin, LA",2017,"54,121"
"St. Mary, LA",2017,"50,672"
"St. Tammany, LA",2017,"255,820"
"Tangipahoa, LA",2017,"132,322"
"Tensas, LA",2017,"4,583"
"Terrebonne, LA",2017,"111,691"
"Union, LA",2017,"22,454"
"Vermilion, LA",2017,"59,937"
"Vernon, LA",2017,"50,519"
"Washington, LA",2017,"46,609"
"Webster, LA",2017,"39,274"
"West Baton Rouge, LA",2017,"26,207"
"West Carroll, LA",2017,"10,975"
"West Feliciana, LA",2017,"15,377"
"Winn, LA",2017,"14,335"
"Androscoggin, ME",2017,"107,569"
"Aroostook, ME",2017,"67,595"
"Cumberland, ME",2017,"292,344"
"Franklin, ME",2017,"29,852"
"Hancock, ME",2017,"54,597"
"Kennebec, ME",2017,"121,929"
"Knox, ME",2017,"39,869"
"Lincoln, ME",2017,"34,190"
"Oxford, ME",2017,"57,430"
"Penobscot, ME",2017,"151,190"
"Piscataquis, ME",2017,"16,801"
"Sagadahoc, ME",2017,"35,423"
"Somerset, ME",2017,"50,421"
"Waldo, ME",2017,"39,800"
"Washington, ME",2017,"31,540"
"York, ME",2017,"204,513"
"Allegany, MD",2017,"71,386"
"Anne Arundel, MD",2017,"571,592"
"Baltimore, MD",2017,"828,603"
"Calvert, MD",2017,"91,365"
"Caroline, MD",2017,"33,108"
"Carroll, MD",2017,"167,620"
"Cecil, MD",2017,"102,573"
"Charles, MD",2017,"159,451"
"Dorchester, MD",2017,"32,145"
"Frederick, MD",2017,"250,959"
"Garrett, MD",2017,"29,261"
"Harford, MD",2017,"251,890"
"Howard, MD",2017,"319,374"
"Kent, MD",2017,"19,437"
"Montgomery, MD",2017,"1,048,244"
"Prince George's, MD",2017,"908,801"
"Queen Anne's, MD",2017,"49,667"
"St. Mary's, MD",2017,"112,413"
"Somerset, MD",2017,"25,913"
"Talbot, MD",2017,"37,020"
"Washington, MD",2017,"150,288"
"Wicomico, MD",2017,"102,363"
"Worcester, MD",2017,"51,577"
"Baltimore (Independent City), MD",2017,"609,841"
"Barnstable, MA",2017,"213,482"
"Berkshire, MA",2017,"126,485"
"Bristol, MA",2017,"560,571"
"Dukes, MA",2017,"17,321"
"Essex, MA",2017,"785,160"
"Franklin, MA",2017,"70,787"
"Hampden, MA",2017,"468,268"
"Hampshire, MA",2017,"161,238"
"Middlesex, MA",2017,"1,604,994"
"Nantucket, MA",2017,"11,270"
"Norfolk, MA",2017,"701,317"
"Plymouth, MA",2017,"514,969"
"Suffolk, MA",2017,"801,455"
"Worcester, MA",2017,"825,929"
"Alcona, MI",2017,"10,323"
"Alger, MI",2017,"9,137"
"Allegan, MI",2017,"116,433"
"Alpena, MI",2017,"28,438"
"Antrim, MI",2017,"23,269"
"Arenac, MI",2017,"15,033"
"Baraga, MI",2017,"8,438"
"Barry, MI",2017,"60,629"
"Bay, MI",2017,"104,189"
"Benzie, MI",2017,"17,604"
"Berrien, MI",2017,"154,362"
"Branch, MI",2017,"43,423"
"Calhoun, MI",2017,"134,358"
"Cass, MI",2017,"51,453"
"Charlevoix, MI",2017,"26,219"
"Cheboygan, MI",2017,"25,398"
"Chippewa, MI",2017,"37,714"
"Clare, MI",2017,"30,597"
"Clinton, MI",2017,"78,549"
"Crawford, MI",2017,"13,917"
"Delta, MI",2017,"35,896"
"Dickinson, MI",2017,"25,428"
"Eaton, MI",2017,"109,477"
"Emmet, MI",2017,"33,127"
"Genesee, MI",2017,"407,673"
"Gladwin, MI",2017,"25,237"
"Gogebic, MI",2017,"15,338"
"Grand Traverse, MI",2017,"91,796"
"Gratiot, MI",2017,"41,011"
"Hillsdale, MI",2017,"45,843"
"Houghton, MI",2017,"36,397"
"Huron, MI",2017,"31,271"
"Ingham, MI",2017,"292,327"
"Ionia, MI",2017,"64,229"
"Iosco, MI",2017,"25,122"
"Iron, MI",2017,"11,119"
"Isabella, MI",2017,"71,125"
"Jackson, MI",2017,"158,690"
"Kalamazoo, MI",2017,"263,001"
"Kalkaska, MI",2017,"17,595"
"Kent, MI",2017,"649,231"
"Keweenaw, MI",2017,"2,102"
"Lake, MI",2017,"11,984"
"Lapeer, MI",2017,"88,183"
"Leelanau, MI",2017,"21,676"
"Lenawee, MI",2017,"98,482"
"Livingston, MI",2017,"189,886"
"Luce, MI",2017,"6,358"
"Mackinac, MI",2017,"10,756"
"Macomb, MI",2017,"871,976"
"Manistee, MI",2017,"24,421"
"Marquette, MI",2017,"66,565"
"Mason, MI",2017,"29,023"
"Mecosta, MI",2017,"43,358"
"Menominee, MI",2017,"23,007"
"Midland, MI",2017,"83,245"
"Missaukee, MI",2017,"15,031"
"Monroe, MI",2017,"149,592"
"Montcalm, MI",2017,"63,544"
"Montmorency, MI",2017,"9,229"
"Muskegon, MI",2017,"173,656"
"Newaygo, MI",2017,"48,325"
"Oakland, MI",2017,"1,256,182"
"Oceana, MI",2017,"26,458"
"Ogemaw, MI",2017,"20,944"
"Ontonagon, MI",2017,"5,875"
"Osceola, MI",2017,"23,254"
"Oscoda, MI",2017,"8,263"
"Otsego, MI",2017,"24,569"
"Ottawa, MI",2017,"286,922"
"Presque Isle, MI",2017,"12,770"
"Roscommon, MI",2017,"23,775"
"Saginaw, MI",2017,"191,996"
"St. Clair, MI",2017,"159,213"
"St. Joseph, MI",2017,"60,819"
"Sanilac, MI",2017,"41,219"
"Schoolcraft, MI",2017,"8,046"
"Shiawassee, MI",2017,"68,459"
"Tuscola, MI",2017,"52,794"
"Van Buren, MI",2017,"75,346"
"Washtenaw, MI",2017,"369,208"
"Wayne, MI",2017,"1,756,264"
"Wexford, MI",2017,"33,256"
"Aitkin, MN",2017,"15,809"
"Anoka, MN",2017,"350,521"
"Becker, MN",2017,"34,075"
"Beltrami, MN",2017,"46,484"
"Benton, MN",2017,"40,127"
"Big Stone, MN",2017,"5,011"
"Blue Earth, MN",2017,"66,887"
"Brown, MN",2017,"25,172"
"Carlton, MN",2017,"35,534"
"Carver, MN",2017,"102,150"
"Cass, MN",2017,"29,336"
"Chippewa, MN",2017,"11,958"
"Chisago, MN",2017,"55,214"
"Clay, MN",2017,"63,682"
"Clearwater, MN",2017,"8,837"
"Cook, MN",2017,"5,384"
"Cottonwood, MN",2017,"11,277"
"Crow Wing, MN",2017,"64,315"
"Dakota, MN",2017,"421,821"
"Dodge, MN",2017,"20,737"
"Douglas, MN",2017,"37,556"
"Faribault, MN",2017,"13,764"
"Fillmore, MN",2017,"20,982"
"Freeborn, MN",2017,"30,537"
"Goodhue, MN",2017,"46,334"
"Grant, MN",2017,"5,938"
"Hennepin, MN",2017,"1,248,246"
"Houston, MN",2017,"18,662"
"Hubbard, MN",2017,"21,001"
"Isanti, MN",2017,"39,583"
"Itasca, MN",2017,"45,161"
"Jackson, MN",2017,"9,988"
"Kanabec, MN",2017,"16,054"
"Kandiyohi, MN",2017,"42,715"
"Kittson, MN",2017,"4,259"
"Koochiching, MN",2017,"12,526"
"Lac qui Parle, MN",2017,"6,695"
"Lake, MN",2017,"10,516"
"Lake of the Woods, MN",2017,"3,736"
"Le Sueur, MN",2017,"28,151"
"Lincoln, MN",2017,"5,682"
"Lyon, MN",2017,"25,953"
"McLeod, MN",2017,"35,883"
"Mahnomen, MN",2017,"5,579"
"Marshall, MN",2017,"9,369"
"Martin, MN",2017,"19,858"
"Meeker, MN",2017,"23,041"
"Mille Lacs, MN",2017,"25,877"
"Morrison, MN",2017,"33,100"
"Mower, MN",2017,"39,699"
"Murray, MN",2017,"8,353"
"Nicollet, MN",2017,"34,058"
"Nobles, MN",2017,"21,810"
"Norman, MN",2017,"6,585"
"Olmsted, MN",2017,"154,519"
"Otter Tail, MN",2017,"58,251"
"Pennington, MN",2017,"14,191"
"Pine, MN",2017,"29,184"
"Pipestone, MN",2017,"9,096"
"Polk, MN",2017,"31,705"
"Pope, MN",2017,"10,985"
"Ramsey, MN",2017,"545,518"
"Red Lake, MN",2017,"4,022"
"Redwood, MN",2017,"15,243"
"Renville, MN",2017,"14,667"
"Rice, MN",2017,"66,173"
"Rock, MN",2017,"9,453"
"Roseau, MN",2017,"15,311"
"St. Louis, MN",2017,"199,798"
"Scott, MN",2017,"145,595"
"Sherburne, MN",2017,"94,547"
"Sibley, MN",2017,"14,904"
"Stearns, MN",2017,"157,979"
"Steele, MN",2017,"36,824"
"Stevens, MN",2017,"9,672"
"Swift, MN",2017,"9,396"
"Todd, MN",2017,"24,532"
"Traverse, MN",2017,"3,307"
"Wabasha, MN",2017,"21,590"
"Wadena, MN",2017,"13,646"
"Waseca, MN",2017,"18,726"
"Washington, MN",2017,"255,697"
"Watonwan, MN",2017,"10,916"
"Wilkin, MN",2017,"6,322"
"Winona, MN",2017,"50,704"
"Wright, MN",2017,"134,255"
"Yellow Medicine, MN",2017,"9,845"
"Adams, MS",2017,"31,337"
"Alcorn, MS",2017,"37,203"
"Amite, MS",2017,"12,444"
"Attala, MS",2017,"18,482"
"Benton, MS",2017,"8,286"
"Bolivar, MS",2017,"31,895"
"Calhoun, MS",2017,"14,525"
"Carroll, MS",2017,"10,117"
"Chickasaw, MS",2017,"17,189"
"Choctaw, MS",2017,"8,272"
"Claiborne, MS",2017,"9,053"
"Clarke, MS",2017,"15,823"
"Clay, MS",2017,"19,658"
"Coahoma, MS",2017,"23,185"
"Copiah, MS",2017,"28,548"
"Covington, MS",2017,"19,045"
"DeSoto, MS",2017,"178,914"
"Forrest, MS",2017,"75,263"
"Franklin, MS",2017,"7,779"
"George, MS",2017,"23,973"
"Greene, MS",2017,"13,538"
"Grenada, MS",2017,"21,056"
"Hancock, MS",2017,"47,020"
"Harrison, MS",2017,"204,933"
"Hinds, MS",2017,"240,033"
"Holmes, MS",2017,"17,849"
"Humphreys, MS",2017,"8,349"
"Issaquena, MS",2017,"1,341"
"Itawamba, MS",2017,"23,512"
"Jackson, MS",2017,"142,369"
"Jasper, MS",2017,"16,556"
"Jefferson, MS",2017,"7,233"
"Jefferson Davis, MS",2017,"11,321"
"Jones, MS",2017,"68,312"
"Kemper, MS",2017,"10,119"
"Lafayette, MS",2017,"54,237"
"Lamar, MS",2017,"61,426"
"Lauderdale, MS",2017,"76,330"
"Lawrence, MS",2017,"12,631"
"Leake, MS",2017,"22,832"
"Lee, MS",2017,"85,034"
"Leflore, MS",2017,"29,324"
"Lincoln, MS",2017,"34,320"
"Lowndes, MS",2017,"59,189"
"Madison, MS",2017,"104,632"
"Marion, MS",2017,"25,103"
"Marshall, MS",2017,"35,635"
"Monroe, MS",2017,"35,852"
"Montgomery, MS",2017,"10,175"
"Neshoba, MS",2017,"29,393"
"Newton, MS",2017,"21,424"
"Noxubee, MS",2017,"10,732"
"Oktibbeha, MS",2017,"49,675"
"Panola, MS",2017,"34,141"
"Pearl River, MS",2017,"55,239"
"Perry, MS",2017,"12,030"
"Pike, MS",2017,"39,602"
"Pontotoc, MS",2017,"31,640"
"Prentiss, MS",2017,"25,241"
"Quitman, MS",2017,"7,236"
"Rankin, MS",2017,"152,919"
"Scott, MS",2017,"28,429"
"Sharkey, MS",2017,"4,423"
"Simpson, MS",2017,"26,942"
"Smith, MS",2017,"16,081"
"Stone, MS",2017,"18,624"
"Sunflower, MS",2017,"26,146"
"Tallahatchie, MS",2017,"14,145"
"Tate, MS",2017,"28,660"
"Tippah, MS",2017,"21,942"
"Tishomingo, MS",2017,"19,577"
"Tunica, MS",2017,"10,002"
"Union, MS",2017,"28,466"
"Walthall, MS",2017,"14,523"
"Warren, MS",2017,"46,752"
"Washington, MS",2017,"46,202"
"Wayne, MS",2017,"20,416"
"Webster, MS",2017,"9,757"
"Wilkinson, MS",2017,"8,858"
"Winston, MS",2017,"18,242"
"Yalobusha, MS",2017,"12,474"
"Yazoo, MS",2017,"28,478"
"Adair, MO",2017,"25,306"
"Andrew, MO",2017,"17,449"
"Atchison, MO",2017,"5,248"
"Audrain, MO",2017,"25,600"
"Barry, MO",2017,"35,686"
"Barton, MO",2017,"11,809"
"Bates, MO",2017,"16,310"
"Benton, MO",2017,"19,068"
"Bollinger, MO",2017,"12,286"
"Boone, MO",2017,"178,523"
"Buchanan, MO",2017,"88,894"
"Butler, MO",2017,"42,609"
"Caldwell, MO",2017,"9,072"
"Callaway, MO",2017,"44,944"
"Camden, MO",2017,"45,449"
"Cape Girardeau, MO",2017,"78,285"
"Carroll, MO",2017,"8,794"
"Carter, MO",2017,"6,167"
"Cass, MO",2017,"103,610"
"Cedar, MO",2017,"14,081"
"Chariton, MO",2017,"7,478"
"Christian, MO",2017,"85,346"
"Clark, MO",2017,"6,727"
"Clay, MO",2017,"242,593"
"Clinton, MO",2017,"20,553"
"Cole, MO",2017,"76,669"
"Cooper, MO",2017,"17,643"
"Crawford, MO",2017,"24,095"
"Dade, MO",2017,"7,601"
"Dallas, MO",2017,"16,686"
"Daviess, MO",2017,"8,359"
"DeKalb, MO",2017,"12,590"
"Dent, MO",2017,"15,440"
"Douglas, MO",2017,"13,272"
"Dunklin, MO",2017,"30,086"
"Franklin, MO",2017,"103,288"
"Gasconade, MO",2017,"14,718"
"Gentry, MO",2017,"6,655"
"Greene, MO",2017,"289,819"
"Grundy, MO",2017,"9,970"
"Harrison, MO",2017,"8,528"
"Henry, MO",2017,"21,700"
"Hickory, MO",2017,"9,421"
"Holt, MO",2017,"4,409"
"Howard, MO",2017,"10,122"
"Howell, MO",2017,"40,084"
"Iron, MO",2017,"10,205"
"Jackson, MO",2017,"697,720"
"Jasper, MO",2017,"120,082"
"Jefferson, MO",2017,"223,749"
"Johnson, MO",2017,"53,759"
"Knox, MO",2017,"3,975"
"Laclede, MO",2017,"35,455"
"Lafayette, MO",2017,"32,605"
"Lawrence, MO",2017,"38,283"
"Lewis, MO",2017,"9,964"
"Lincoln, MO",2017,"56,134"
"Linn, MO",2017,"12,172"
"Livingston, MO",2017,"15,163"
"McDonald, MO",2017,"22,779"
"Macon, MO",2017,"15,241"
"Madison, MO",2017,"12,238"
"Maries, MO",2017,"8,823"
"Marion, MO",2017,"28,613"
"Mercer, MO",2017,"3,677"
"Miller, MO",2017,"25,206"
"Mississippi, MO",2017,"13,580"
"Moniteau, MO",2017,"16,022"
"Monroe, MO",2017,"8,610"
"Montgomery, MO",2017,"11,428"
"Morgan, MO",2017,"20,118"
"New Madrid, MO",2017,"17,565"
"Newton, MO",2017,"58,248"
"Nodaway, MO",2017,"22,408"
"Oregon, MO",2017,"10,547"
"Osage, MO",2017,"13,663"
"Ozark, MO",2017,"9,203"
"Pemiscot, MO",2017,"16,817"
"Perry, MO",2017,"19,194"
"Pettis, MO",2017,"42,504"
"Phelps, MO",2017,"44,686"
"Pike, MO",2017,"18,546"
"Platte, MO",2017,"101,219"
"Polk, MO",2017,"31,766"
"Pulaski, MO",2017,"51,846"
"Putnam, MO",2017,"4,796"
"Ralls, MO",2017,"10,222"
"Randolph, MO",2017,"24,932"
"Ray, MO",2017,"22,839"
"Reynolds, MO",2017,"6,268"
"Ripley, MO",2017,"13,569"
"St. Charles, MO",2017,"395,245"
"St. Clair, MO",2017,"9,385"
"Ste. Genevieve, MO",2017,"17,813"
"St. Francois, MO",2017,"66,653"
"St. Louis, MO",2017,"996,648"
"Saline, MO",2017,"22,924"
"Schuyler, MO",2017,"4,514"
"Scotland, MO",2017,"4,963"
"Scott, MO",2017,"38,566"
"Shannon, MO",2017,"8,239"
"Shelby, MO",2017,"6,017"
"Stoddard, MO",2017,"29,346"
"Stone, MO",2017,"31,658"
"Sullivan, MO",2017,"6,199"
"Taney, MO",2017,"55,125"
"Texas, MO",2017,"25,685"
"Vernon, MO",2017,"20,536"
"Warren, MO",2017,"34,365"
"Washington, MO",2017,"25,008"
"Wayne, MO",2017,"13,305"
"Webster, MO",2017,"38,683"
"Worth, MO",2017,"2,049"
"Wright, MO",2017,"18,339"
"St. Louis (Independent City), MO",2017,"307,866"
"Beaverhead, MT",2017,"9,453"
"Big Horn, MT",2017,"13,444"
"Blaine, MT",2017,"6,744"
"Broadwater, MT",2017,"5,933"
"Carbon, MT",2017,"10,691"
"Carter, MT",2017,"1,223"
"Cascade, MT",2017,"81,604"
"Chouteau, MT",2017,"5,752"
"Custer, MT",2017,"11,725"
"Daniels, MT",2017,"1,739"
"Dawson, MT",2017,"8,945"
"Deer Lodge, MT",2017,"9,093"
"Fallon, MT",2017,"3,008"
"Fergus, MT",2017,"11,283"
"Flathead, MT",2017,"100,092"
"Gallatin, MT",2017,"108,656"
"Garfield, MT",2017,"1,288"
"Glacier, MT",2017,"13,675"
"Golden Valley, MT",2017,820
"Granite, MT",2017,"3,358"
"Hill, MT",2017,"16,463"
"Jefferson, MT",2017,"11,937"
"Judith Basin, MT",2017,"1,949"
"Lake, MT",2017,"30,244"
"Lewis and Clark, MT",2017,"67,849"
"Liberty, MT",2017,"2,416"
"Lincoln, MT",2017,"19,508"
"McCone, MT",2017,"1,705"
"Madison, MT",2017,"8,388"
"Meagher, MT",2017,"1,856"
"Mineral, MT",2017,"4,245"
"Missoula, MT",2017,"117,863"
"Musselshell, MT",2017,"4,645"
"Park, MT",2017,"16,438"
"Petroleum, MT",2017,511
"Phillips, MT",2017,"4,118"
"Pondera, MT",2017,"5,980"
"Powder River, MT",2017,"1,744"
"Powell, MT",2017,"6,808"
"Prairie, MT",2017,"1,112"
"Ravalli, MT",2017,"42,548"
"Richland, MT",2017,"11,041"
"Roosevelt, MT",2017,"11,160"
"Rosebud, MT",2017,"9,259"
"Sanders, MT",2017,"11,692"
"Sheridan, MT",2017,"3,501"
"Silver Bow, MT",2017,"34,915"
"Stillwater, MT",2017,"9,452"
"Sweet Grass, MT",2017,"3,683"
"Teton, MT",2017,"6,114"
"Toole, MT",2017,"4,881"
"Treasure, MT",2017,676
"Valley, MT",2017,"7,433"
"Wheatland, MT",2017,"2,184"
"Wibaux, MT",2017,"1,017"
"Yellowstone, MT",2017,"159,229"
"Adams, NE",2017,"31,774"
"Antelope, NE",2017,"6,348"
"Arthur, NE",2017,455
"Banner, NE",2017,734
"Blaine, NE",2017,478
"Boone, NE",2017,"5,329"
"Box Butte, NE",2017,"10,860"
"Boyd, NE",2017,"1,962"
"Brown, NE",2017,"3,007"
"Buffalo, NE",2017,"49,502"
"Burt, NE",2017,"6,537"
"Butler, NE",2017,"8,040"
"Cass, NE",2017,"25,904"
"Cedar, NE",2017,"8,515"
"Chase, NE",2017,"3,944"
"Cherry, NE",2017,"5,807"
"Cheyenne, NE",2017,"9,657"
"Clay, NE",2017,"6,204"
"Colfax, NE",2017,"10,775"
"Cuming, NE",2017,"8,964"
"Custer, NE",2017,"10,880"
"Dakota, NE",2017,"20,068"
"Dawes, NE",2017,"8,885"
"Dawson, NE",2017,"23,643"
"Deuel, NE",2017,"1,868"
"Dixon, NE",2017,"5,760"
"Dodge, NE",2017,"36,794"
"Douglas, NE",2017,"560,573"
"Dundy, NE",2017,"1,793"
"Fillmore, NE",2017,"5,564"
"Franklin, NE",2017,"2,988"
"Frontier, NE",2017,"2,626"
"Furnas, NE",2017,"4,768"
"Gage, NE",2017,"21,615"
"Garden, NE",2017,"1,897"
"Garfield, NE",2017,"1,999"
"Gosper, NE",2017,"2,027"
"Grant, NE",2017,649
"Greeley, NE",2017,"2,377"
"Hall, NE",2017,"61,377"
"Hamilton, NE",2017,"9,210"
"Harlan, NE",2017,"3,428"
"Hayes, NE",2017,893
"Hitchcock, NE",2017,"2,815"
"Holt, NE",2017,"10,186"
"Hooker, NE",2017,668
"Howard, NE",2017,"6,414"
"Jefferson, NE",2017,"7,164"
"Johnson, NE",2017,"5,176"
"Kearney, NE",2017,"6,513"
"Keith, NE",2017,"8,078"
"Keya Paha, NE",2017,793
"Kimball, NE",2017,"3,601"
"Knox, NE",2017,"8,458"
"Lancaster, NE",2017,"313,977"
"Lincoln, NE",2017,"35,314"
"Logan, NE",2017,762
"Loup, NE",2017,605
"McPherson, NE",2017,494
"Madison, NE",2017,"35,272"
"Merrick, NE",2017,"7,861"
"Morrill, NE",2017,"4,808"
"Nance, NE",2017,"3,576"
"Nemaha, NE",2017,"6,961"
"Nuckolls, NE",2017,"4,260"
"Otoe, NE",2017,"15,932"
"Pawnee, NE",2017,"2,633"
"Perkins, NE",2017,"2,894"
"Phelps, NE",2017,"9,042"
"Pierce, NE",2017,"7,108"
"Platte, NE",2017,"33,282"
"Polk, NE",2017,"5,344"
"Red Willow, NE",2017,"10,750"
"Richardson, NE",2017,"7,981"
"Rock, NE",2017,"1,422"
"Saline, NE",2017,"14,357"
"Sarpy, NE",2017,"181,678"
"Saunders, NE",2017,"21,019"
"Scotts Bluff, NE",2017,"36,213"
"Seward, NE",2017,"17,202"
"Sheridan, NE",2017,"5,278"
"Sherman, NE",2017,"3,090"
"Sioux, NE",2017,"1,201"
"Stanton, NE",2017,"5,977"
"Thayer, NE",2017,"5,036"
"Thomas, NE",2017,730
"Thurston, NE",2017,"7,225"
"Valley, NE",2017,"4,230"
"Washington, NE",2017,"20,351"
"Wayne, NE",2017,"9,260"
"Webster, NE",2017,"3,520"
"Wheeler, NE",2017,816
"York, NE",2017,"13,770"
"Churchill, NV",2017,"23,989"
"Clark, NV",2017,"2,183,310"
