County Name,Year,Total Employments
"Douglas, CO",2018,"200,121"
"Eagle, CO",2018,"48,927"
"Elbert, CO",2018,"10,250"
"El Paso, CO",2018,"423,162"
"Fremont, CO",2018,"20,266"
"Garfield, CO",2018,"40,044"
"Gilpin, CO",2018,"6,088"
"Grand, CO",2018,"11,829"
"Gunnison, CO",2018,"14,039"
"Hinsdale, CO",2018,592
"Huerfano, CO",2018,"3,341"
"Jackson, CO",2018,"1,049"
"Jefferson, CO*",2018,"358,723"
"Kiowa, CO",2018,"1,293"
"Kit Carson, CO",2018,"5,099"
"Lake, CO",2018,"3,635"
"La Plata, CO",2018,"41,803"
"Larimer, CO",2018,"239,842"
"Las Animas, CO",2018,"7,806"
"Lincoln, CO",2018,"3,638"
"Logan, CO",2018,"12,678"
"Mesa, CO",2018,"91,009"
"Mineral, CO",2018,960
"Moffat, CO",2018,"7,384"
"Montezuma, CO",2018,"15,036"
"Montrose, CO",2018,"24,489"
"Morgan, CO",2018,"17,572"
"Otero, CO",2018,"9,114"
"Ouray, CO",2018,"3,762"
"Park, CO",2018,"6,195"
"Phillips, CO",2018,"2,907"
"Pitkin, CO",2018,"25,110"
"Prowers, CO",2018,"6,871"
"Pueblo, CO",2018,"80,965"
"Rio Blanco, CO",2018,"4,327"
"Rio Grande, CO",2018,"6,611"
"Routt, CO",2018,"24,161"
"Saguache, CO",2018,"3,297"
"San Juan, CO",2018,597
"San Miguel, CO",2018,"9,310"
"Sedgwick, CO",2018,"1,453"
"Summit, CO",2018,"30,239"
"Teller, CO",2018,"12,566"
"Washington, CO",2018,"3,054"
"Weld, CO*",2018,"162,136"
"Yuma, CO",2018,"7,619"
"Fairfield, CT",2018,"666,896"
"Hartford, CT",2018,"663,967"
"Litchfield, CT",2018,"97,608"
"Middlesex, CT",2018,"98,981"
"New Haven, CT",2018,"512,713"
"New London, CT",2018,"168,651"
"Tolland, CT",2018,"65,225"
"Windham, CT",2018,"53,313"
"Kent, DE",2018,"93,124"
"New Castle, DE",2018,"383,634"
"Sussex, DE",2018,"118,768"
"District of Columbia, DC",2018,"915,637"
"Alachua, FL",2018,"177,596"
"Baker, FL",2018,"10,479"
"Bay, FL",2018,"109,563"
"Bradford, FL",2018,"9,467"
"Brevard, FL",2018,"303,181"
"Broward, FL",2018,"1,252,500"
"Calhoun, FL",2018,"4,214"
"Charlotte, FL",2018,"73,239"
"Citrus, FL",2018,"50,513"
"Clay, FL",2018,"79,124"
"Collier, FL",2018,"230,183"
"Columbia, FL",2018,"33,165"
"DeSoto, FL",2018,"13,886"
"Dixie, FL",2018,"4,436"
"Duval, FL",2018,"687,589"
"Escambia, FL",2018,"190,463"
"Flagler, FL",2018,"40,877"
"Franklin, FL",2018,"5,496"
"Gadsden, FL",2018,"19,229"
"Gilchrist, FL",2018,"5,808"
"Glades, FL",2018,"3,669"
"Gulf, FL",2018,"5,721"
"Hamilton, FL",2018,"4,435"
"Hardee, FL",2018,"10,947"
"Hendry, FL",2018,"19,804"
"Hernando, FL",2018,"66,168"
"Highlands, FL",2018,"40,885"
"Hillsborough, FL",2018,"961,439"
"Holmes, FL",2018,"6,220"
"Indian River, FL",2018,"82,759"
"Jackson, FL",2018,"20,456"
"Jefferson, FL",2018,"5,023"
"Lafayette, FL",2018,"2,046"
"Lake, FL",2018,"147,861"
"Lee, FL",2018,"390,394"
"Leon, FL",2018,"199,969"
"Levy, FL",2018,"14,857"
"Liberty, FL",2018,"2,621"
"Madison, FL",2018,"6,758"
"Manatee, FL",2018,"188,007"
"Marion, FL",2018,"154,258"
"Martin, FL",2018,"101,819"
"Miami-Dade, FL",2018,"1,858,895"
"Monroe, FL",2018,"62,780"
"Nassau, FL",2018,"36,045"
"Okaloosa, FL",2018,"134,927"
"Okeechobee, FL",2018,"16,258"
"Orange, FL",2018,"1,130,597"
"Osceola, FL",2018,"151,298"
"Palm Beach, FL",2018,"957,856"
"Pasco, FL",2018,"188,112"
"Pinellas, FL",2018,"612,224"
"Polk, FL",2018,"310,399"
"Putnam, FL",2018,"23,414"
"St. Johns, FL",2018,"122,044"
"St. Lucie, FL",2018,"123,402"
"Santa Rosa, FL",2018,"63,720"
"Sarasota, FL",2018,"259,377"
"Seminole, FL",2018,"282,369"
"Sumter, FL",2018,"44,814"
"Suwannee, FL",2018,"17,278"
"Taylor, FL",2018,"8,707"
"Union, FL",2018,"4,832"
"Volusia, FL",2018,"253,929"
"Wakulla, FL",2018,"9,617"
"Walton, FL",2018,"43,219"
"Washington, FL",2018,"8,971"
"Appling, GA",2018,"9,438"
"Atkinson, GA",2018,"3,279"
"Bacon, GA",2018,"5,386"
"Baker, GA",2018,"1,049"
"Baldwin, GA",2018,"21,706"
"Banks, GA",2018,"6,613"
"Barrow, GA",2018,"30,476"
"Bartow, GA",2018,"53,849"
"Ben Hill, GA",2018,"7,895"
"Berrien, GA",2018,"6,111"
"Bibb, GA",2018,"111,435"
"Bleckley, GA",2018,"4,596"
"Brantley, GA",2018,"4,268"
"Brooks, GA",2018,"5,039"
"Bryan, GA",2018,"14,732"
"Bulloch, GA",2018,"37,041"
"Burke, GA",2018,"15,847"
"Butts, GA",2018,"9,995"
"Calhoun, GA",2018,"1,799"
"Camden, GA",2018,"23,672"
"Candler, GA",2018,"4,825"
"Carroll, GA",2018,"57,857"
"Catoosa, GA",2018,"22,840"
"Charlton, GA",2018,"2,978"
"Chatham, GA",2018,"209,849"
"Chattahoochee, GA",2018,"17,393"
"Chattooga, GA",2018,"8,900"
"Cherokee, GA",2018,"106,997"
"Clarke, GA",2018,"94,940"
"Clay, GA",2018,909
"Clayton, GA",2018,"177,405"
"Clinch, GA",2018,"3,096"
"Cobb, GA",2018,"540,740"
"Coffee, GA",2018,"23,732"
"Colquitt, GA",2018,"20,519"
"Columbia, GA",2018,"55,335"
"Cook, GA",2018,"6,427"
"Coweta, GA",2018,"62,261"
"Crawford, GA",2018,"2,715"
"Crisp, GA",2018,"11,445"
"Dade, GA",2018,"6,058"
"Dawson, GA",2018,"13,502"
"Decatur, GA",2018,"11,901"
"DeKalb, GA",2018,"467,062"
"Dodge, GA",2018,"7,804"
"Dooly, GA",2018,"5,472"
"Dougherty, GA",2018,"61,660"
"Douglas, GA",2018,"69,493"
"Early, GA",2018,"6,103"
"Echols, GA",2018,850
"Effingham, GA",2018,"17,706"
"Elbert, GA",2018,"8,522"
"Emanuel, GA",2018,"9,803"
"Evans, GA",2018,"5,953"
"Fannin, GA",2018,"11,821"
"Fayette, GA",2018,"67,253"
"Floyd, GA",2018,"53,711"
"Forsyth, GA",2018,"116,504"
"Franklin, GA",2018,"11,757"
"Fulton, GA",2018,"1,168,870"
"Gilmer, GA",2018,"11,879"
"Glascock, GA",2018,842
"Glynn, GA",2018,"52,970"
"Gordon, GA",2018,"29,650"
"Grady, GA",2018,"9,164"
"Greene, GA",2018,"9,631"
"Gwinnett, GA",2018,"557,519"
"Habersham, GA",2018,"20,602"
"Hall, GA",2018,"119,901"
"Hancock, GA",2018,"2,643"
"Haralson, GA",2018,"10,389"
"Harris, GA",2018,"10,146"
"Hart, GA",2018,"11,079"
"Heard, GA",2018,"3,519"
"Henry, GA",2018,"101,321"
"Houston, GA",2018,"84,926"
"Irwin, GA",2018,"3,620"
"Jackson, GA",2018,"38,117"
"Jasper, GA",2018,"4,505"
"Jeff Davis, GA",2018,"6,205"
"Jefferson, GA",2018,"7,454"
"Jenkins, GA",2018,"2,507"
"Johnson, GA",2018,"2,706"
"Jones, GA",2018,"7,883"
"Lamar, GA",2018,"5,872"
"Lanier, GA",2018,"2,570"
"Laurens, GA",2018,"26,036"
"Lee, GA",2018,"10,664"
"Liberty, GA",2018,"39,799"
"Lincoln, GA",2018,"2,392"
"Long, GA",2018,"2,376"
"Lowndes, GA",2018,"69,853"
"Lumpkin, GA",2018,"12,935"
"McDuffie, GA",2018,"10,116"
"McIntosh, GA",2018,"3,643"
"Macon, GA",2018,"4,420"
"Madison, GA",2018,"7,628"
"Marion, GA",2018,"2,078"
"Meriwether, GA",2018,"8,661"
"Miller, GA",2018,"2,616"
"Mitchell, GA",2018,"9,637"
"Monroe, GA",2018,"12,027"
"Montgomery, GA",2018,"2,838"
"Morgan, GA",2018,"11,711"
"Murray, GA",2018,"12,450"
"Muscogee, GA",2018,"127,929"
"Newton, GA",2018,"43,247"
"Oconee, GA",2018,"21,686"
"Oglethorpe, GA",2018,"3,924"
"Paulding, GA",2018,"47,131"
"Peach, GA",2018,"13,421"
"Pickens, GA",2018,"13,849"
"Pierce, GA",2018,"6,508"
"Pike, GA",2018,"5,770"
"Polk, GA",2018,"16,082"
"Pulaski, GA",2018,"4,470"
"Putnam, GA",2018,"9,404"
"Quitman, GA",2018,628
"Rabun, GA",2018,"8,312"
"Randolph, GA",2018,"2,922"
"Richmond, GA",2018,"147,751"
"Rockdale, GA",2018,"49,564"
"Schley, GA",2018,"1,627"
"Screven, GA",2018,"5,279"
"Seminole, GA",2018,"3,489"
"Spalding, GA",2018,"32,066"
"Stephens, GA",2018,"12,255"
"Stewart, GA",2018,"1,985"
"Sumter, GA",2018,"15,086"
"Talbot, GA",2018,"1,642"
"Taliaferro, GA",2018,499
"Tattnall, GA",2018,"8,724"
"Taylor, GA",2018,"2,639"
"Telfair, GA",2018,"4,614"
"Terrell, GA",2018,"3,736"
"Thomas, GA",2018,"27,386"
"Tift, GA",2018,"26,614"
"Toombs, GA",2018,"15,790"
"Towns, GA",2018,"5,553"
"Treutlen, GA",2018,"2,019"
"Troup, GA",2018,"50,376"
"Turner, GA",2018,"3,468"
"Twiggs, GA",2018,"3,760"
"Union, GA",2018,"11,134"
"Upson, GA",2018,"9,891"
"Walker, GA",2018,"21,299"
"Walton, GA",2018,"37,751"
"Ware, GA",2018,"20,511"
"Warren, GA",2018,"2,449"
"Washington, GA",2018,"9,507"
"Wayne, GA",2018,"11,349"
"Webster, GA",2018,877
"Wheeler, GA",2018,"1,931"
"White, GA",2018,"13,553"
"Whitfield, GA",2018,"68,551"
"Wilcox, GA",2018,"2,375"
"Wilkes, GA",2018,"4,559"
"Wilkinson, GA",2018,"4,856"
"Worth, GA",2018,"5,958"
"Hawaii, HI",2018,"109,624"
"Honolulu, HI",2018,"663,994"
"Kauai, HI",2018,"46,941"
"Maui + Kalawao, HI*",2018,"110,594"
"Ada, ID",2018,"334,300"
"Adams, ID",2018,"2,352"
"Bannock, ID",2018,"47,833"
"Bear Lake, ID",2018,"3,313"
"Benewah, ID",2018,"5,142"
"Bingham, ID",2018,"22,591"
"Blaine, ID",2018,"21,737"
"Boise, ID",2018,"3,063"
"Bonner, ID",2018,"23,237"
"Bonneville, ID",2018,"73,082"
"Boundary, ID",2018,"6,025"
"Butte, ID",2018,"8,827"
"Camas, ID",2018,755
"Canyon, ID",2018,"97,050"
"Caribou, ID",2018,"4,836"
"Cassia, ID",2018,"15,479"
"Clark, ID",2018,614
"Clearwater, ID",2018,"4,021"
"Custer, ID",2018,"2,809"
"Elmore, ID",2018,"13,589"
"Franklin, ID",2018,"6,839"
"Fremont (includes Yellowstone Park), ID",2018,"6,207"
"Gem, ID",2018,"7,130"
"Gooding, ID",2018,"8,958"
"Idaho, ID",2018,"7,647"
"Jefferson, ID",2018,"12,369"
"Jerome, ID",2018,"12,381"
"Kootenai, ID",2018,"91,083"
"Latah, ID",2018,"22,809"
"Lemhi, ID",2018,"4,510"
"Lewis, ID",2018,"2,752"
"Lincoln, ID",2018,"2,673"
"Madison, ID",2018,"23,959"
"Minidoka, ID",2018,"11,133"
"Nez Perce, ID",2018,"26,930"
"Oneida, ID",2018,"2,462"
"Owyhee, ID",2018,"4,901"
"Payette, ID",2018,"10,588"
"Power, ID",2018,"4,800"
"Shoshone, ID",2018,"6,274"
"Teton, ID",2018,"6,752"
"Twin Falls, ID",2018,"53,063"
"Valley, ID",2018,"7,237"
"Washington, ID",2018,"4,623"
"Adams, IL",2018,"43,250"
"Alexander, IL",2018,"1,829"
"Bond, IL",2018,"7,249"
"Boone, IL",2018,"25,253"
"Brown, IL",2018,"5,012"
"Bureau, IL",2018,"16,638"
"Calhoun, IL",2018,"1,712"
"Carroll, IL",2018,"6,623"
"Cass, IL",2018,"7,555"
"Champaign, IL",2018,"130,332"
"Christian, IL",2018,"14,198"
"Clark, IL",2018,"7,518"
"Clay, IL",2018,"7,768"
"Clinton, IL",2018,"16,941"
"Coles, IL",2018,"31,888"
"Cook, IL",2018,"3,584,457"
"Crawford, IL",2018,"10,575"
"Cumberland, IL",2018,"4,738"
"DeKalb, IL",2018,"53,687"
"De Witt, IL",2018,"7,333"
"Douglas, IL",2018,"12,300"
"DuPage, IL",2018,"801,376"
"Edgar, IL",2018,"9,088"
"Edwards, IL",2018,"3,586"
"Effingham, IL",2018,"28,972"
"Fayette, IL",2018,"8,640"
"Ford, IL",2018,"6,778"
"Franklin, IL",2018,"14,029"
"Fulton, IL",2018,"12,121"
"Gallatin, IL",2018,"2,105"
"Greene, IL",2018,"4,288"
"Grundy, IL",2018,"25,958"
"Hamilton, IL",2018,"3,821"
"Hancock, IL",2018,"7,157"
"Hardin, IL",2018,"1,224"
"Henderson, IL",2018,"2,220"
"Henry, IL",2018,"20,640"
"Iroquois, IL",2018,"12,894"
"Jackson, IL",2018,"35,345"
"Jasper, IL",2018,"4,593"
"Jefferson, IL",2018,"26,255"
"Jersey, IL",2018,"8,123"
"Jo Daviess, IL",2018,"11,841"
"Johnson, IL",2018,"3,752"
"Kane, IL",2018,"280,473"
"Kankakee, IL",2018,"56,689"
"Kendall, IL",2018,"44,812"
"Knox, IL",2018,"24,643"
"Lake, IL",2018,"472,354"
"LaSalle, IL",2018,"55,200"
"Lawrence, IL",2018,"6,195"
"Lee, IL",2018,"16,982"
"Livingston, IL",2018,"18,068"
"Logan, IL",2018,"12,552"
"McDonough, IL",2018,"15,826"
"McHenry, IL",2018,"140,657"
"McLean, IL",2018,"112,062"
"Macon, IL",2018,"62,811"
"Macoupin, IL",2018,"16,691"
"Madison, IL",2018,"136,571"
"Marion, IL",2018,"18,638"
"Marshall, IL",2018,"4,556"
"Mason, IL",2018,"4,822"
"Massac, IL",2018,"4,803"
"Menard, IL",2018,"3,581"
"Mercer, IL",2018,"5,492"
"Monroe, IL",2018,"13,599"
"Montgomery, IL",2018,"12,485"
"Morgan, IL",2018,"18,326"
"Moultrie, IL",2018,"6,648"
"Ogle, IL",2018,"23,051"
"Peoria, IL",2018,"127,446"
"Perry, IL",2018,"7,083"
"Piatt, IL",2018,"6,185"
"Pike, IL",2018,"6,871"
"Pope, IL",2018,"1,375"
"Pulaski, IL",2018,"2,680"
"Putnam, IL",2018,"2,552"
"Randolph, IL",2018,"14,924"
"Richland, IL",2018,"9,270"
"Rock Island, IL",2018,"91,436"
"St. Clair, IL",2018,"127,796"
"Saline, IL",2018,"11,703"
"Sangamon, IL",2018,"126,292"
"Schuyler, IL",2018,"2,866"
"Scott, IL",2018,"1,868"
"Shelby, IL",2018,"8,979"
"Stark, IL",2018,"2,300"
"Stephenson, IL",2018,"24,434"
"Tazewell, IL",2018,"63,845"
"Union, IL",2018,"7,342"
"Vermilion, IL",2018,"35,863"
"Wabash, IL",2018,"5,541"
"Warren, IL",2018,"8,887"
"Washington, IL",2018,"9,582"
"Wayne, IL",2018,"8,003"
"White, IL",2018,"7,913"
"Whiteside, IL",2018,"28,184"
"Will, IL",2018,"344,256"
"Williamson, IL",2018,"38,059"
"Winnebago, IL",2018,"163,037"
"Woodford, IL",2018,"15,549"
"Adams, IN",2018,"21,391"
"Allen, IN",2018,"246,503"
"Bartholomew, IN",2018,"61,915"
"Benton, IN",2018,"4,005"
"Blackford, IN",2018,"4,687"
"Boone, IN",2018,"42,474"
"Brown, IN",2018,"5,613"
"Carroll, IN",2018,"8,378"
"Cass, IN",2018,"19,274"
"Clark, IN",2018,"68,676"
"Clay, IN",2018,"11,151"
"Clinton, IN",2018,"15,028"
"Crawford, IN",2018,"3,355"
"Daviess, IN",2018,"18,267"
"Dearborn, IN",2018,"20,363"
"Decatur, IN",2018,"17,882"
"DeKalb, IN",2018,"28,219"
"Delaware, IN",2018,"60,141"
"Dubois, IN",2018,"35,848"
"Elkhart, IN",2018,"166,245"
"Fayette, IN",2018,"9,017"
"Floyd, IN",2018,"42,420"
"Fountain, IN",2018,"6,919"
"Franklin, IN",2018,"8,327"
"Fulton, IN",2018,"9,678"
"Gibson, IN",2018,"25,210"
"Grant, IN",2018,"35,464"
"Greene, IN",2018,"11,006"
"Hamilton, IN",2018,"210,087"
"Hancock, IN",2018,"35,484"
"Harrison, IN",2018,"16,180"
"Hendricks, IN",2018,"96,657"
"Henry, IN",2018,"18,268"
"Howard, IN",2018,"49,415"
"Huntington, IN",2018,"18,366"
"Jackson, IN",2018,"26,569"
"Jasper, IN",2018,"15,935"
"Jay, IN",2018,"10,602"
"Jefferson, IN",2018,"16,768"
"Jennings, IN",2018,"10,649"
"Johnson, IN",2018,"77,510"
"Knox, IN",2018,"22,733"
"Kosciusko, IN",2018,"50,814"
"Lagrange, IN",2018,"23,501"
"Lake, IN",2018,"247,816"
"LaPorte, IN",2018,"53,496"
"Lawrence, IN",2018,"19,835"
"Madison, IN",2018,"54,432"
"Marion, IN",2018,"764,738"
"Marshall, IN",2018,"24,569"
"Martin, IN",2018,"8,948"
"Miami, IN",2018,"13,464"
"Monroe, IN",2018,"91,240"
"Montgomery, IN",2018,"20,591"
"Morgan, IN",2018,"24,869"
"Newton, IN",2018,"5,061"
"Noble, IN",2018,"24,755"
"Ohio, IN",2018,"2,023"
"Orange, IN",2018,"10,200"
"Owen, IN",2018,"7,788"
"Parke, IN",2018,"5,767"
"Perry, IN",2018,"8,710"
"Pike, IN",2018,"4,209"
"Porter, IN",2018,"84,033"
"Posey, IN",2018,"12,205"
"Pulaski, IN",2018,"6,559"
"Putnam, IN",2018,"18,796"
"Randolph, IN",2018,"9,753"
"Ripley, IN",2018,"16,538"
"Rush, IN",2018,"7,724"
"St. Joseph, IN",2018,"162,836"
"Scott, IN",2018,"10,713"
"Shelby, IN",2018,"24,495"
"Spencer, IN",2018,"9,845"
"Starke, IN",2018,"7,290"
"Steuben, IN",2018,"21,229"
"Sullivan, IN",2018,"7,898"
"Switzerland, IN",2018,"3,456"
"Tippecanoe, IN",2018,"114,371"
"Tipton, IN",2018,"7,329"
"Union, IN",2018,"2,374"
"Vanderburgh, IN",2018,"134,374"
"Vermillion, IN",2018,"6,064"
"Vigo, IN",2018,"61,167"
"Wabash, IN",2018,"16,308"
"Warren, IN",2018,"3,253"
"Warrick, IN",2018,"24,798"
"Washington, IN",2018,"10,094"
"Wayne, IN",2018,"39,369"
"Wells, IN",2018,"14,713"
"White, IN",2018,"12,827"
"Whitley, IN",2018,"17,488"
"Adair, IA",2018,"4,581"
"Adams, IA",2018,"2,215"
"Allamakee, IA",2018,"8,135"
"Appanoose, IA",2018,"6,835"
"Audubon, IA",2018,"3,113"
"Benton, IA",2018,"10,649"
"Black Hawk, IA",2018,"93,006"
"Boone, IA",2018,"13,414"
"Bremer, IA",2018,"14,946"
"Buchanan, IA",2018,"10,647"
"Buena Vista, IA",2018,"14,177"
"Butler, IA",2018,"6,877"
"Calhoun, IA",2018,"5,132"
"Carroll, IA",2018,"16,380"
"Cass, IA",2018,"8,664"
"Cedar, IA",2018,"8,848"
"Cerro Gordo, IA",2018,"31,474"
"Cherokee, IA",2018,"7,162"
"Chickasaw, IA",2018,"7,851"
"Clarke, IA",2018,"5,968"
"Clay, IA",2018,"12,151"
"Clayton, IA",2018,"11,170"
"Clinton, IA",2018,"27,087"
"Crawford, IA",2018,"9,891"
"Dallas, IA",2018,"60,481"
"Davis, IA",2018,"4,244"
"Decatur, IA",2018,"4,313"
"Delaware, IA",2018,"10,670"
"Des Moines, IA",2018,"27,334"
"Dickinson, IA",2018,"13,546"
"Dubuque, IA",2018,"73,999"
"Emmet, IA",2018,"5,610"
"Fayette, IA",2018,"11,452"
"Floyd, IA",2018,"9,305"
"Franklin, IA",2018,"6,360"
"Fremont, IA",2018,"3,966"
"Greene, IA",2018,"5,509"
"Grundy, IA",2018,"6,542"
"Guthrie, IA",2018,"5,808"
"Hamilton, IA",2018,"8,395"
"Hancock, IA",2018,"8,647"
"Hardin, IA",2018,"10,333"
"Harrison, IA",2018,"6,889"
"Henry, IA",2018,"12,561"
"Howard, IA",2018,"6,438"
"Humboldt, IA",2018,"5,856"
"Ida, IA",2018,"5,424"
"Iowa, IA",2018,"13,282"
"Jackson, IA",2018,"10,485"
"Jasper, IA",2018,"16,814"
"Jefferson, IA",2018,"11,937"
"Johnson, IA",2018,"118,161"
"Jones, IA",2018,"9,881"
"Keokuk, IA",2018,"4,446"
"Kossuth, IA",2018,"10,878"
"Lee, IA",2018,"19,904"
"Linn, IA",2018,"163,018"
"Louisa, IA",2018,"5,687"
"Lucas, IA",2018,"5,240"
"Lyon, IA",2018,"7,270"
"Madison, IA",2018,"7,307"
"Mahaska, IA",2018,"11,429"
"Marion, IA",2018,"23,087"
"Marshall, IA",2018,"21,471"
"Mills, IA",2018,"5,912"
"Mitchell, IA",2018,"6,635"
"Monona, IA",2018,"4,369"
"Monroe, IA",2018,"5,060"
"Montgomery, IA",2018,"5,938"
"Muscatine, IA",2018,"28,051"
"O'Brien, IA",2018,"9,247"
"Osceola, IA",2018,"3,587"
"Page, IA",2018,"8,141"
"Palo Alto, IA",2018,"5,917"
"Plymouth, IA",2018,"16,329"
"Pocahontas, IA",2018,"4,748"
"Polk, IA",2018,"375,811"
"Pottawattamie, IA",2018,"52,180"
"Poweshiek, IA",2018,"14,473"
"Ringgold, IA",2018,"2,830"
"Sac, IA",2018,"5,660"
"Scott, IA",2018,"114,202"
"Shelby, IA",2018,"8,546"
"Sioux, IA",2018,"27,874"
"Story, IA",2018,"64,835"
"Tama, IA",2018,"8,745"
"Taylor, IA",2018,"3,580"
"Union, IA",2018,"8,284"
"Van Buren, IA",2018,"3,612"
"Wapello, IA",2018,"20,309"
"Warren, IA",2018,"19,615"
"Washington, IA",2018,"13,410"
"Wayne, IA",2018,"3,613"
"Webster, IA",2018,"23,540"
"Winnebago, IA",2018,"6,448"
"Winneshiek, IA",2018,"15,879"
"Woodbury, IA",2018,"64,347"
"Worth, IA",2018,"3,967"
"Wright, IA",2018,"7,947"
"Allen, KS",2018,"8,234"
"Anderson, KS",2018,"3,924"
"Atchison, KS",2018,"8,150"
"Barber, KS",2018,"3,662"
"Barton, KS",2018,"19,486"
"Bourbon, KS",2018,"9,694"
"Brown, KS",2018,"7,085"
"Butler, KS",2018,"30,356"
"Chase, KS",2018,"1,668"
"Chautauqua, KS",2018,"1,791"
"Cherokee, KS",2018,"8,751"
"Cheyenne, KS",2018,"1,794"
"Clark, KS",2018,"1,421"
"Clay, KS",2018,"4,822"
"Cloud, KS",2018,"5,159"
"Coffey, KS",2018,"6,056"
"Comanche, KS",2018,"1,246"
"Cowley, KS",2018,"19,926"
"Crawford, KS",2018,"23,458"
"Decatur, KS",2018,"1,721"
"Dickinson, KS",2018,"9,994"
"Doniphan, KS",2018,"3,694"
"Douglas, KS",2018,"74,274"
"Edwards, KS",2018,"1,808"
"Elk, KS",2018,"1,483"
"Ellis, KS",2018,"26,093"
"Ellsworth, KS",2018,"3,716"
"Finney, KS",2018,"25,520"
"Ford, KS",2018,"22,124"
"Franklin, KS",2018,"14,138"
"Geary, KS",2018,"32,280"
"Gove, KS",2018,"2,373"
"Graham, KS",2018,"2,056"
"Grant, KS",2018,"4,448"
"Gray, KS",2018,"5,160"
"Greeley, KS",2018,"1,281"
"Greenwood, KS",2018,"3,492"
"Hamilton, KS",2018,"1,834"
"Harper, KS",2018,"4,276"
"Harvey, KS",2018,"20,240"
"Haskell, KS",2018,"2,927"
"Hodgeman, KS",2018,"1,364"
"Jackson, KS",2018,"6,951"
"Jefferson, KS",2018,"7,072"
"Jewell, KS",2018,"1,755"
"Johnson, KS",2018,"474,279"
"Kearny, KS",2018,"2,415"
"Kingman, KS",2018,"4,869"
"Kiowa, KS",2018,"2,160"
"Labette, KS",2018,"13,993"
"Lane, KS",2018,"1,297"
"Leavenworth, KS",2018,"34,178"
"Lincoln, KS",2018,"1,846"
"Linn, KS",2018,"4,092"
"Logan, KS",2018,"2,372"
"Lyon, KS",2018,"21,076"
"McPherson, KS",2018,"21,955"
"Marion, KS",2018,"6,619"
"Marshall, KS",2018,"7,406"
"Meade, KS",2018,"2,924"
"Miami, KS",2018,"14,714"
"Mitchell, KS",2018,"4,995"
"Montgomery, KS",2018,"19,657"
"Morris, KS",2018,"2,974"
"Morton, KS",2018,"1,883"
"Nemaha, KS",2018,"7,588"
"Neosho, KS",2018,"9,119"
"Ness, KS",2018,"2,679"
"Norton, KS",2018,"3,756"
"Osage, KS",2018,"5,758"
"Osborne, KS",2018,"2,692"
"Ottawa, KS",2018,"2,745"
"Pawnee, KS",2018,"4,110"
"Phillips, KS",2018,"4,002"
"Pottawatomie, KS",2018,"14,452"
"Pratt, KS",2018,"7,152"
"Rawlins, KS",2018,"1,833"
"Reno, KS",2018,"36,915"
"Republic, KS",2018,"3,366"
"Rice, KS",2018,"6,018"
"Riley, KS",2018,"43,823"
"Rooks, KS",2018,"3,943"
"Rush, KS",2018,"2,287"
"Russell, KS",2018,"5,671"
"Saline, KS",2018,"38,818"
"Scott, KS",2018,"3,491"
"Sedgwick, KS",2018,"337,601"
"Seward, KS",2018,"14,062"
"Shawnee, KS",2018,"123,032"
"Sheridan, KS",2018,"2,227"
"Sherman, KS",2018,"3,932"
"Smith, KS",2018,"2,473"
"Stafford, KS",2018,"2,641"
"Stanton, KS",2018,"1,583"
"Stevens, KS",2018,"3,060"
"Sumner, KS",2018,"10,968"
"Thomas, KS",2018,"6,283"
"Trego, KS",2018,"2,365"
"Wabaunsee, KS",2018,"2,905"
"Wallace, KS",2018,"1,233"
"Washington, KS",2018,"3,649"
"Wichita, KS",2018,"1,553"
"Wilson, KS",2018,"5,514"
"Woodson, KS",2018,"1,681"
"Wyandotte, KS",2018,"109,559"
"Adair, KY",2018,"8,094"
"Allen, KY",2018,"8,379"
"Anderson, KY",2018,"7,904"
"Ballard, KY",2018,"2,634"
"Barren, KY",2018,"24,776"
"Bath, KY",2018,"3,786"
"Bell, KY",2018,"10,436"
"Boone, KY",2018,"111,544"
"Bourbon, KY",2018,"10,213"
"Boyd, KY",2018,"29,466"
"Boyle, KY",2018,"18,971"
"Bracken, KY",2018,"2,834"
"Breathitt, KY",2018,"4,039"
"Breckinridge, KY",2018,"7,215"
"Bullitt, KY",2018,"34,042"
"Butler, KY",2018,"4,891"
"Caldwell, KY",2018,"6,100"
"Calloway, KY",2018,"23,030"
"Campbell, KY",2018,"43,728"
"Carlisle, KY",2018,"2,170"
"Carroll, KY",2018,"8,363"
"Carter, KY",2018,"8,910"
"Casey, KY",2018,"6,626"
"Christian, KY",2018,"66,905"
"Clark, KY",2018,"19,985"
"Clay, KY",2018,"5,775"
"Clinton, KY",2018,"5,335"
"Crittenden, KY",2018,"3,605"
"Cumberland, KY",2018,"3,098"
"Daviess, KY",2018,"59,683"
"Edmonson, KY",2018,"3,668"
"Elliott, KY",2018,"1,901"
"Estill, KY",2018,"3,870"
"Fayette, KY",2018,"251,281"
"Fleming, KY",2018,"6,267"
"Floyd, KY",2018,"14,569"
"Franklin, KY",2018,"39,814"
"Fulton, KY",2018,"2,856"
"Gallatin, KY",2018,"3,259"
"Garrard, KY",2018,"5,055"
"Grant, KY",2018,"8,221"
"Graves, KY",2018,"17,058"
"Grayson, KY",2018,"12,432"
"Green, KY",2018,"4,135"
"Greenup, KY",2018,"12,215"
"Hancock, KY",2018,"5,226"
"Hardin, KY",2018,"65,446"
"Harlan, KY",2018,"8,068"
